branch,position,delivery_start,delivery_end,q0,a_final,ell,pv,price,c,s,g,w,E_before,E_after,soc_before_pct,soc_after_pct,R,plan_time,version_id,published,normal,adjustment,emergency,total,adjust_up_kwh,adjust_down_kwh
Q42/R2_P1,11263,2025-03-20 05:10:00,2025-03-20 05:20:00,576.019663570755,576.019663570755,617.8444,0,0.464,0,0,41.8247364292446,0,10590.4230671379,10590.4230671379,88.2535255594823,88.2535255594823,,,R2_P1_78,11232,267.27312389683,0,97.0333885158474,364.306512412678,0,0
Q42/R2_P1,11264,2025-03-20 05:20:00,2025-03-20 05:30:00,580.186529831326,580.186529831326,607.115,0,0.4802,0,0,26.9284701686744,0,10590.4230671379,10590.4230671379,88.2535255594823,88.2535255594823,,,R2_P1_78,11232,278.605571625003,0,64.6552568749872,343.26082849999,0,0
Q42/R2_P1,11265,2025-03-20 05:30:00,2025-03-20 05:40:00,577.118446525028,577.118446525028,576.306633333333,0.876566666666667,0.352,1.68837985836171,0,0,0,10590.4230671379,10591.9426090104,88.2535255594823,88.26618840842,,,R2_P1_78,11232,203.14569317681,0,0,203.14569317681,0,0
Q42/R2_P1,11266,2025-03-20 05:40:00,2025-03-20 05:50:00,653.450278701287,653.450278701287,671.463116666667,0,0.5794,0,0,18.0128379653796,0,10591.9426090104,10591.9426090104,88.26618840842,88.26618840842,,,R2_P1_78,11232,378.609091479526,0,52.1831915857048,430.79228306523,0,0
Q42/R2_P1,11267,2025-03-20 05:50:00,2025-03-20 06:00:00,0,0,827.015,0,1.0185,0,827.014998254574,1.74542606146133e-06,0,10591.9426090104,9673.03705539421,88.26618840842,80.6086421282851,,,R2_P1_78,11232,0,0,8.88858221799182e-06,8.88858221799182e-06,0,0
Q42/R2_P1,11268,2025-03-20 06:00:00,2025-03-20 06:10:00,0,0,817.519966666667,25.5700333333333,0.995,0,791.94993215393,1.17940294330765e-06,0,9673.03705539421,8793.09268633429,80.6086421282851,73.2757723861191,,,R2_P1_78,11232,0,0,5.86752964295556e-06,5.86752964295556e-06,0,0
Q42/R2_P1,11269,2025-03-20 06:10:00,2025-03-20 06:20:00,0,0,776.803983333333,66.8406666666667,0.8932,0,709.963314758645,1.90802199995233e-06,0,8793.09268633429,8004.24455882468,73.2757723861191,66.7020379902057,,,R2_P1_78,11232,0,0,8.52122625178708e-06,8.52122625178708e-06,0,0
Q42/R2_P1,11270,2025-03-20 06:20:00,2025-03-20 06:30:00,0,0,783.958333333333,112.5875,0.9281,0,671.370831398899,1.93443452189968e-06,0,8004.24455882468,7258.27696838146,66.7020379902057,60.4856414031789,,,R2_P1_78,11232,0,0,8.97674339887544e-06,8.97674339887544e-06,0,0
Q42/R2_P1,11271,2025-03-20 06:30:00,2025-03-20 06:40:00,0,0,787.8168,158.771933333333,0.9231,0,629.044863736383,2.93028324449551e-06,0,7258.27696838146,6559.33823089659,60.4856414031789,54.6611519241383,,,R2_P1_78,11232,0,0,1.3524722314969e-05,1.3524722314969e-05,0,0
Q42/R2_P1,11272,2025-03-20 06:40:00,2025-03-20 06:50:00,0,0,803.24555,217.089633333333,0.902,0,586.155912150461,4.51620530839136e-06,0,6559.33823089659,5908.05388406275,54.6611519241383,49.2337823671896,,,R2_P1_78,11232,0,0,2.0368085940845e-05,2.0368085940845e-05,0,0
Q42/R2_P1,11273,2025-03-20 06:50:00,2025-03-20 07:00:00,0,0,813.388333333333,282.20625,0.8707,0,531.182079392662,3.94067114939389e-06,0,5908.05388406275,5317.85157362646,49.2337823671896,44.3154297802205,,,R2_P1_78,11232,0,0,1.71557118488863e-05,1.71557118488863e-05,0,0
Q42/R2_P1,11274,2025-03-20 07:00:00,2025-03-20 07:10:00,0,0,781.562683333333,334.987183333333,0.7992,0,446.575492927285,7.07271459532421e-06,0,5317.85157362646,4821.65658148503,44.3154297802205,40.1804715123752,,,R2_P1_78,11232,0,0,2.82625675229156e-05,2.82625675229156e-05,0,0
Q42/R2_P1,11275,2025-03-20 07:10:00,2025-03-20 07:20:00,0,0,785.560766666667,384.31915,0.7957,0,204.974356522164,196.267260144502,0,4821.65658148503,4593.9072964604,40.1804715123752,38.2825608038367,,,R2_P1_78,11232,0,0,780.849294484903,780.849294484903,0,0
Q42/R2_P1,11276,2025-03-20 07:20:00,2025-03-20 07:30:00,194.035521776241,194.035521776241,804.533333333333,434.95625,0.8046,0,3.33008705410975e-06,175.541558227006,0,4593.9072964604,4593.9072927603,38.2825608038367,38.2825607730025,,,R2_P1_78,11232,156.120980821163,0,706.203688747243,862.324669568407,0,0
Q42/R2_P1,11277,2025-03-20 07:30:00,2025-03-20 07:40:00,278.392790311349,278.392790311349,763.026,482.3358,0.7001,0,0,2.29740968865082,0,4593.9072927603,4593.9072927603,38.2825607730025,38.2825607730025,,,R2_P1_78,11232,194.902792496976,0,8.04208261512218,202.944875112098,0,0
Q42/R2_P1,11278,2025-03-20 07:40:00,2025-03-20 07:50:00,0,0,864.506133333333,529.928066666667,0.8467,0,334.578066439371,2.27295354141926e-07,0,4593.9072927603,4222.15388560545,38.2825607730025,35.1846157133787,,,R2_P1_78,11232,0,0,9.62254881759843e-07,9.62254881759843e-07,0,0
Q42/R2_P1,11279,2025-03-20 07:50:00,2025-03-20 08:00:00,0,0,1067.59833333333,579.41875,1.1788,0,488.179583169096,1.64237452477861e-07,0,4222.15388560545,3679.73212652867,35.1846157133787,30.664434387739,,,R2_P1_78,11232,0,0,9.68015544904513e-07,9.68015544904513e-07,0,0
Q42/R2_P1,11280,2025-03-20 08:00:00,2025-03-20 08:10:00,0,0,1109.67476666667,626.870916666667,1.2356,0,482.80384906547,9.34530248741794e-07,0,3679.73212652867,3143.28340534482,30.664434387739,26.1940283778735,,,R2_P1_78,11232,0,0,5.7735278767268e-06,5.7735278767268e-06,0,0
Q42/R2_P1,11281,2025-03-20 08:10:00,2025-03-20 08:20:00,0,0,1101.10001666667,662.728616666667,1.1876,0,438.371397806567,2.19343291973928e-06,0,3143.28340534482,2656.20407444863,26.1940283778735,22.1350339537386,,,R2_P1_78,11232,0,0,1.30246046774118e-05,1.30246046774118e-05,0,0
Q42/R2_P1,11282,2025-03-20 08:20:00,2025-03-20 08:30:00,0,0,1114.545,703.3875,1.1569,0,411.157496635193,3.36480763962754e-06,0,2656.20407444863,2199.36241152064,22.1350339537386,18.3280200960053,,,R2_P1_78,11232,0,0,1.94637297914255e-05,1.94637297914255e-05,0,0
Q42/R2_P1,11283,2025-03-20 08:30:00,2025-03-20 08:40:00,0,0,1108.296,775.623816666667,1.0869,0,332.672178818081,4.51525255584784e-06,0,2199.36241152064,1829.72665727833,18.3280200960053,15.2477221439861,,,R2_P1_78,11232,0,0,2.45381400147551e-05,2.45381400147551e-05,0,0
Q42/R2_P1,11284,2025-03-20 08:40:00,2025-03-20 08:50:00,0,0,1117.58891666667,839.583783333333,1.0527,0,278.005115108679,1.82246545250564e-05,0,1829.72665727833,1520.83208493535,15.2477221439861,12.6736007077946,,,R2_P1_78,11232,0,0,9.59254690926343e-05,9.59254690926343e-05,0,0
Q42/R2_P1,11285,2025-03-20 08:50:00,2025-03-20 09:00:00,0,0,1126.30166666667,863.48125,1.068,0,262.818977839073,0.0014388275937449,0,1520.83208493535,1228.81099844749,12.6736007077946,10.2400916537291,,,R2_P1_78,11232,0,0,0.0076833393505978,0.0076833393505978,0,0
Q42/R2_P1,11286,2025-03-20 09:00:00,2025-03-20 09:10:00,0,0,1082.36673333333,861.082966666667,1.0672,0,25.9298887538556,195.353877912811,0,1228.81099844749,1200.00001094321,10.2400916537291,10.0000000911934,,,R2_P1_78,11232,0,0,1042.40829254276,1042.40829254276,0,0
Q42/R2_P1,11287,2025-03-20 09:10:00,2025-03-20 09:20:00,0,0,1072.73986666667,922.2215,1.0563,0,2.81901950589739e-06,150.518363847647,0,1200.00001094321,1200.00000781097,10.0000000911934,10.0000000650914,,,R2_P1_78,11232,0,0,794.962738661349,794.962738661349,0,0
Q42/R2_P1,11288,2025-03-20 09:20:00,2025-03-20 09:30:00,0,0,1095.14166666667,1017.95625,1.0344,0,6.82846626887113e-06,77.1854098382004,0,1200.00000781097,1200.00000022378,10.0000000650914,10.0000000018649,,,R2_P1_78,11232,0,0,399.202939683173,399.202939683173,0,0
Q42/R2_P1,11289,2025-03-20 09:30:00,2025-03-20 09:40:00,0,0,1066.56058333333,1030.46583333333,0.9937,0,0,36.0947500000001,0,1200.00000022378,1200.00000022378,10.0000000018649,10.0000000018649,,,R2_P1_78,11232,0,0,179.336765375,179.336765375,0,0
Q42/R2_P1,11290,2025-03-20 09:40:00,2025-03-20 09:50:00,0,0,1074.32168333333,1033.06433333333,0.9971,0,0,41.2573499999999,0,1200.00000022378,1200.00000022378,10.0000000018649,10.0000000018649,,,R2_P1_78,11232,0,0,205.688518424999,205.688518424999,0,0
Q42/R2_P1,11291,2025-03-20 09:50:00,2025-03-20 10:00:00,0,0,1116.23833333333,1071.03125,1.0131,0,0,45.2070833333334,0,1200.00000022378,1200.00000022378,10.0000000018649,10.0000000018649,,,R2_P1_78,11232,0,0,228.996480625,228.996480625,0,0
Q42/R2_P1,11292,2025-03-20 10:00:00,2025-03-20 10:10:00,0,0,1096.3326,1112.54135,0.948,16.2087499999999,0,0,0,1200.00000022378,1214.58787522378,10.0000000018649,10.1215656268648,,,R2_P1_78,11232,0,0,0,0,0,0
Q42/R2_P1,11293,2025-03-20 10:10:00,2025-03-20 10:20:00,0,0,1074.21286666667,1129.00066666667,0.9058,54.7877999999999,0,0,0,1214.58787522378,1263.89689522378,10.1215656268648,10.5324741268648,,,R2_P1_78,11232,0,0,0,0,0,0
Q42/R2_P1,11294,2025-03-20 10:20:00,2025-03-20 10:30:00,0,0,1078.935,1146.5125,0.9279,67.5775,0,0,0,1263.89689522378,1324.71664522378,10.5324741268648,11.0393053768648,,,R2_P1_78,11232,0,0,0,0,0,0
Q42/R2_P1,11295,2025-03-20 10:30:00,2025-03-20 10:40:00,0,0,1075.70588333333,1211.41895,0.927,135.713066666667,0,0,0,1324.71664522378,1446.85840522378,11.0393053768648,12.0571533768648,,,R2_P1_78,11232,0,0,0,0,0,0
Q42/R2_P1,11296,2025-03-20 10:40:00,2025-03-20 10:50:00,0,0,1058.72266666667,1242.55923333333,0.7628,183.836566666667,0,0,0,1446.85840522378,1612.31131522378,12.0571533768648,13.4359276268648,,,R2_P1_78,11232,0,0,0,0,0,0
Q42/R2_P1,11297,2025-03-20 10:50:00,2025-03-20 11:00:00,630.791251703413,630.791251703413,1046.65,1210.5,0.544,794.641251703413,0,0,0,1612.31131522378,2327.48844175685,13.4359276268648,19.3957370146404,,,R2_P1_78,11232,343.150440926657,0,0,343.150440926657,0,0
Q42/R2_P1,11298,2025-03-20 11:00:00,2025-03-20 11:10:00,546.869456565346,546.869456565346,1060.3406,1170.27798333333,0.5346,656.806839898679,0,0,0,2327.48844175685,2918.61459766566,19.3957370146404,24.3217883138805,,,R2_P1_78,11232,292.356411479834,0,0,292.356411479834,0,0
Q42/R2_P1,11299,2025-03-20 11:10:00,2025-03-20 11:20:00,0,0,1065.63955,1175.4807,0.5872,109.84115,0,0,0,2918.61459766566,3017.47163266566,24.3217883138805,25.1455969388805,,,R2_P1_78,11232,0,0,0,0,0,0
Q42/R2_P1,11300,2025-03-20 11:20:00,2025-03-20 11:30:00,551.1274019865,551.1274019865,1060.01666666667,1219.59375,0.577,710.704485319833,0,0,0,3017.47163266566,3657.10566945351,25.1455969388805,30.4758805787793,,,R2_P1_78,11232,318.00051094621,0,0,318.00051094621,0,0
Q42/R2_P1,11301,2025-03-20 11:30:00,2025-03-20 11:40:00,557.385222806831,557.385222806831,1070.67126666667,1250.93888333333,0.5241,737.652839473498,0,0,0,3657.10566945351,4320.99322497966,30.4758805787793,36.0082768748305,,,R2_P1_78,11232,292.12559527306,0,0,292.12559527306,0,0
Q42/R2_P1,11302,2025-03-20 11:40:00,2025-03-20 11:50:00,545.204528487221,545.204528487221,1063.27026666667,1272.50538333333,0.5111,754.439645153887,0,0,0,4320.99322497966,4999.98890561816,36.0082768748305,41.6665742134847,,,R2_P1_78,11232,278.654034509819,0,0,278.654034509819,0,0
Q42/R2_P1,11303,2025-03-20 11:50:00,2025-03-20 12:00:00,508.015283309119,508.015283309119,1028.05333333333,1303.075,0.5158,783.036949975786,0,0,0,4999.98890561816,5704.72216059637,41.6665742134847,47.5393513383031,,,R2_P1_78,11232,262.034283130844,0,0,262.034283130844,0,0
Q42/R2_P1,11304,2025-03-20 12:00:00,2025-03-20 12:10:00,498.811215672403,498.811215672403,993.135266666667,1347.15658333333,0.4519,833.333333333333,0,0,19.499199005736,5704.72216059637,6454.72216059637,47.5393513383031,53.7893513383031,,,R2_P1_78,11232,225.412788362359,0,0,225.412788362359,0,0
Q42/R2_P1,11305,2025-03-20 12:10:00,2025-03-20 12:20:00,493.767169498765,493.767169498765,975.87165,1348.42845,0.4435,833.333333333333,0,0,32.9906361654315,6454.72216059637,7204.72216059637,53.7893513383031,60.0393513383031,,,R2_P1_78,11232,218.985739672702,0,0,218.985739672702,0,0
Q42/R2_P1,11306,2025-03-20 12:20:00,2025-03-20 12:30:00,490.787463804312,490.787463804312,980.61,1284.89375,0.4915,795.071213804312,0,0,0,7204.72216059637,7920.28625302025,60.0393513383031,66.0023854418354,,,R2_P1_78,11232,241.22203845982,0,0,241.22203845982,0,0
Q42/R2_P1,11307,2025-03-20 12:30:00,2025-03-20 12:40:00,517.061338876479,517.061338876479,1001.04656666667,1200.876,0.4972,716.890772209813,0,0,0,7920.28625302025,8565.48794800908,66.0023854418354,71.379066233409,,,R2_P1_78,11232,257.082897689386,0,0,257.082897689386,0,0
Q42/R2_P1,11308,2025-03-20 12:40:00,2025-03-20 12:50:00,0,0,1028.05913333333,1201.15736666667,0.6604,173.098233333333,0,0,0,8565.48794800908,8721.27635800908,71.379066233409,72.677302983409,,,R2_P1_78,11232,0,0,0,0,0,0
Q42/R2_P1,11309,2025-03-20 12:50:00,2025-03-20 13:00:00,0,0,1058.56333333333,1254.3,0.9001,195.736666666667,0,0,0,8721.27635800908,8897.43935800908,72.677302983409,74.145327983409,,,R2_P1_78,11232,0,0,0,0,0,0
Q42/R2_P1,11310,2025-03-20 13:00:00,2025-03-20 13:10:00,0,0,1085.1036,1223.17916666667,0.9125,138.075566666667,0,0,0,8897.43935800908,9021.70736800908,74.145327983409,75.180894733409,,,R2_P1_78,11232,0,0,0,0,0,0
Q42/R2_P1,11311,2025-03-20 13:10:00,2025-03-20 13:20:00,0,0,1059.80525,1150.10563333333,0.919,90.3003833333332,0,0,0,9021.70736800908,9102.97771300908,75.180894733409,75.858147608409,,,R2_P1_78,11232,0,0,0,0,0,0
Q42/R2_P1,11312,2025-03-20 13:20:00,2025-03-20 13:30:00,0,0,1006.55,1101.66875,0.9817,95.1187499999999,0,0,0,9102.97771300908,9188.58458800908,75.858147608409,76.571538233409,,,R2_P1_78,11232,0,0,0,0,0,0
Q42/R2_P1,11313,2025-03-20 13:30:00,2025-03-20 13:40:00,0,0,1004.8308,1107.02991666667,0.9361,102.199116666667,0,0,0,9188.58458800908,9280.56379300908,76.571538233409,77.338031608409,,,R2_P1_78,11232,0,0,0,0,0,0
Q42/R2_P1,11314,2025-03-20 13:40:00,2025-03-20 13:50:00,0,0,1029.63021666667,1134.42295,0.8829,104.792733333333,0,0,0,9280.56379300908,9374.87725300908,77.338031608409,78.123977108409,,,R2_P1_78,11232,0,0,0,0,0,0
Q42/R2_P1,11315,2025-03-20 13:50:00,2025-03-20 14:00:00,0,0,1046.67,1133.325,0.8924,86.6549999999999,0,0,0,9374.87725300908,9452.86675300908,78.123977108409,78.773889608409,,,R2_P1_78,11232,0,0,0,0,0,0
Q42/R2_P1,11316,2025-03-20 14:00:00,2025-03-20 14:10:00,0,0,1047.24705,1075.60228333333,0.9351,28.3552333333334,0,0,0,9452.86675300908,9478.38646300908,78.773889608409,78.986553858409,,,R2_P1_78,11232,0,0,0,0,0,0
Q42/R2_P1,11317,2025-03-20 14:10:00,2025-03-20 14:20:00,0,0,1052.48533333333,1033.93143333333,0.9817,0,0,18.5539,0,9478.38646300908,9478.38646300908,78.986553858409,78.986553858409,,,R2_P1_78,11232,0,0,91.0718181500002,91.0718181500002,0,0
Q42/R2_P1,11318,2025-03-20 14:20:00,2025-03-20 14:30:00,0,0,1058.79833333333,1019.28125,1.0267,0,0,39.5170833333333,0,9478.38646300908,9478.38646300908,78.986553858409,78.986553858409,,,R2_P1_78,11232,0,0,202.860947291667,202.860947291667,0,0
Q42/R2_P1,11319,2025-03-20 14:30:00,2025-03-20 14:40:00,0,0,1043.23688333333,972.9436,1.0547,0,0,70.2932833333333,0,9478.38646300908,9478.38646300908,78.986553858409,78.986553858409,,,R2_P1_78,11232,0,0,370.691629658333,370.691629658333,0,0
Q42/R2_P1,11320,2025-03-20 14:40:00,2025-03-20 14:50:00,0,0,1031.68576666667,905.32725,0.9267,0,0,126.358516666667,0,9478.38646300908,9478.38646300908,78.986553858409,78.986553858409,,,R2_P1_78,11232,0,0,585.482186975,585.482186975,0,0
Q42/R2_P1,11321,2025-03-20 14:50:00,2025-03-20 15:00:00,425.383849079023,425.383849079023,1026.10666666667,845.4625,0.7137,244.739682412357,0,0,0,9478.38646300908,9698.6521771802,78.986553858409,80.8221014765017,,,R2_P1_78,11232,303.596453087699,0,0,303.596453087699,0,0
Q42/R2_P1,11322,2025-03-20 15:00:00,2025-03-20 15:10:00,187.716271587838,187.716271587838,1006.56098333333,809.242416666667,0.6525,0,0,9.60229507882818,0,9698.6521771802,9698.6521771802,80.8221014765017,80.8221014765017,,,R2_P1_78,11232,122.484867211065,0,31.3274876946769,153.812354905742,0,0
Q42/R2_P1,11323,2025-03-20 15:10:00,2025-03-20 15:20:00,225.102143417584,225.102143417584,1009.11315,760.306383333333,0.6799,0,0,23.7046232490828,0,9698.6521771802,9698.6521771802,80.8221014765017,80.8221014765017,,,R2_P1_78,11232,153.046947309615,0,80.583866735257,233.630814044872,0,0
Q42/R2_P1,11324,2025-03-20 15:20:00,2025-03-20 15:30:00,277.654365659642,277.654365659642,1031.28,691.1375,0.7301,0,0,62.4881343403586,0,9698.6521771802,9698.6521771802,80.8221014765017,80.8221014765017,,,R2_P1_78,11232,202.715452368104,0,228.112934409479,430.828386777583,0,0
Q42/R2_P1,11325,2025-03-20 15:30:00,2025-03-20 15:40:00,345.838250273934,345.838250273934,1032.56201666667,629.77975,0.805,0,0,56.9440163927325,0,9698.6521771802,9698.6521771802,80.8221014765017,80.8221014765017,,,R2_P1_78,11232,278.399791470517,0,229.199665980748,507.599457451265,0,0
Q42/R2_P1,11326,2025-03-20 15:40:00,2025-03-20 15:50:00,387.550689410191,387.550689410191,1031.02293333333,578.570483333333,0.8788,0,0,64.9017605898093,0,9698.6521771802,9698.6521771802,80.8221014765017,80.8221014765017,,,R2_P1_78,11232,340.579545853676,0,285.178336031622,625.757881885298,0,0
Q42/R2_P1,11327,2025-03-20 15:50:00,2025-03-20 16:00:00,413.797456574498,413.797456574498,1033.36166666667,526.0375,0.9089,0,0,93.5267100921684,0,9698.6521771802,9698.6521771802,80.8221014765017,80.8221014765017,,,R2_P1_78,11232,376.100508280562,0,425.032134013859,801.132642294421,0,0
Q42/R2_P1,11328,2025-03-20 16:00:00,2025-03-20 16:10:00,477.548586713454,477.548586713454,1025.56238333333,463.300833333333,0.8767,0,0,84.7129632865459,0,9698.6521771802,9698.6521771802,80.8221014765017,80.8221014765017,,,R2_P1_78,11232,418.666845971685,0,371.339274566574,790.006120538259,0,0
Q42/R2_P1,11329,2025-03-20 16:10:00,2025-03-20 16:20:00,546.033109088633,546.033109088633,1016.95986666667,417.89265,0.8888,0,0,53.0341075780339,0,9698.6521771802,9698.6521771802,80.8221014765017,80.8221014765017,,,R2_P1_78,11232,485.314227357977,0,235.683574076782,720.997801434759,0,0
Q42/R2_P1,11330,2025-03-20 16:20:00,2025-03-20 16:30:00,600.406632772494,600.406632772494,1019.825,389.06875,0.9441,0,0,30.3496172275063,0,9698.6521771802,9698.6521771802,80.8221014765017,80.8221014765017,,,R2_P1_78,11232,566.843902000511,0,143.265368122444,710.109270122955,0,0
Q42/R2_P1,11331,2025-03-20 16:30:00,2025-03-20 16:40:00,654.659976122056,654.659976122056,1034.91581666667,346.180266666667,0.946,0,0,34.0755738779441,0,9698.6521771802,9698.6521771802,80.8221014765017,80.8221014765017,,,R2_P1_78,11232,619.308337411465,0,161.177464442675,780.48580185414,0,0
Q42/R2_P1,11332,2025-03-20 16:40:00,2025-03-20 16:50:00,709.842943510684,709.842943510684,1031.69983333333,288.97555,0.9677,0,0,32.8813398226491,0,9698.6521771802,9698.6521771802,80.8221014765017,80.8221014765017,,,R2_P1_78,11232,686.915016435289,0,159.096362731888,846.011379167177,0,0
Q42/R2_P1,11333,2025-03-20 16:50:00,2025-03-20 17:00:00,762.68243908528,762.68243908528,1017.03166666667,229.61875,1.0139,0,0,24.7304775813866,0,9698.6521771802,9698.6521771802,80.8221014765017,80.8221014765017,,,R2_P1_78,11232,773.283724988565,0,125.371156098839,898.654881087405,0,0
Q42/R2_P1,11334,2025-03-20 17:00:00,2025-03-20 17:10:00,808.292233908096,808.292233908096,1023.88281666667,180.650366666667,1.0152,0,0,34.9402160919044,0,9698.6521771802,9698.6521771802,80.8221014765017,80.8221014765017,,,R2_P1_78,11232,820.578275863499,0,177.356536882507,997.934812746006,0,0
Q42/R2_P1,11335,2025-03-20 17:10:00,2025-03-20 17:20:00,839.892459679136,839.892459679136,1012.50223333333,138.64705,1.0487,0,0,33.9627236541971,0,9698.6521771802,9698.6521771802,80.8221014765017,80.8221014765017,,,R2_P1_78,11232,880.79522246551,0,178.083541480783,1058.87876394629,0,0
Q42/R2_P1,11336,2025-03-20 17:20:00,2025-03-20 17:30:00,891.043937645219,891.043937645219,1004.28,99.55625,1.0879,0,0,13.6798123547816,0,9698.6521771802,9698.6521771802,80.8221014765017,80.8221014765017,,,R2_P1_78,11232,969.366699764233,0,74.4113393038344,1043.77803906807,0,0
Q42/R2_P1,11337,2025-03-20 17:30:00,2025-03-20 17:40:00,977.6950038579,977.6950038579,1035.5736,62.48285,1.0391,4.60425385789983,0,0,0,9698.6521771802,9702.79600565231,80.8221014765017,80.8566333804359,,,R2_P1_78,11232,1015.92287850874,0,0,1015.92287850874,0,0
Q42/R2_P1,11338,2025-03-20 17:40:00,2025-03-20 17:50:00,895.800122419515,895.800122419515,899.02445,26.0212666666667,1.0932,22.7969390861815,0,0,0,9702.79600565231,9723.31325082987,80.8566333804359,81.0276104235823,,,R2_P1_78,11232,979.288693829014,0,0,979.288693829014,0,0
Q42/R2_P1,11339,2025-03-20 17:50:00,2025-03-20 18:00:00,704.21572161914,704.21572161914,682.353333333333,0,1.2488,21.8623882858066,0,0,0,9723.31325082987,9742.9894002871,81.0276104235823,81.1915783357258,,,R2_P1_78,11232,879.424593157982,0,0,879.424593157982,0,0
Q42/R2_P1,11340,2025-03-20 18:00:00,2025-03-20 18:10:00,0,0,697.997283333333,0,1.2993,0,697.997275811232,7.52210087284766e-06,0,9742.9894002871,8967.43687160795,81.1915783357258,74.7286405967329,,,R2_P1_78,11232,0,0,4.88673283204548e-05,4.88673283204548e-05,0,0
Q42/R2_P1,11341,2025-03-20 18:10:00,2025-03-20 18:20:00,0,0,740.237783333333,0.929566666666667,1.2761,0,739.308137111901,7.95547659890872e-05,0,8967.43687160795,8145.98338592806,74.7286405967329,67.8831948827338,,,R2_P1_78,11232,0,0,0.0005075991843933,0.0005075991843933,0,0
Q42/R2_P1,11342,2025-03-20 18:20:00,2025-03-20 18:30:00,701.951262066494,701.951262066494,709.241666666667,0,1.2567,0,0,7.29040460017245,0,8145.98338592806,8145.98338592806,67.8831948827338,67.8831948827338,,,R2_P1_78,11232,882.142151038963,0,45.8092573051836,927.951408344147,0,0
Q42/R2_P1,11343,2025-03-20 18:30:00,2025-03-20 18:40:00,0,0,714.422816666667,0,1.2773,0,714.422796579893,2.00867732473853e-05,0,8145.98338592806,7352.18027861707,67.8831948827338,61.2681689884756,,,R2_P1_78,11232,0,0,0.0001282841773444,0.0001282841773444,0,0
Q42/R2_P1,11344,2025-03-20 18:40:00,2025-03-20 18:50:00,0,0,745.041066666667,0.0667333333333333,1.2813,0,744.974327840342,5.49299136309855e-06,0,7352.18027861707,6524.43102546113,61.2681689884756,54.3702585455094,,,R2_P1_78,11232,0,0,3.51908491676909e-05,3.51908491676909e-05,0,0
Q42/R2_P1,11345,2025-03-20 18:50:00,2025-03-20 19:00:00,0,0,763.206666666667,0,1.2693,0,763.206635707115,3.09595513954264e-05,0,6524.43102546113,5676.42365245323,54.3702585455094,47.3035304371102,,,R2_P1_78,11232,0,0,0.000196484792931,0.000196484792931,0,0
Q42/R2_P1,11346,2025-03-20 19:00:00,2025-03-20 19:10:00,0,0,746.718033333333,0,1.2899,0,0,746.718033333333,0,5676.42365245323,5676.42365245323,47.3035304371102,47.3035304371102,,,R2_P1_78,11232,0,0,4815.95795598333,4815.95795598333,0,0
Q42/R2_P1,11347,2025-03-20 19:10:00,2025-03-20 19:20:00,0,0,714.2603,0.0048,1.2669,0,321.726180164128,392.529319835872,0,5676.42365245323,5318.95011893753,47.3035304371102,44.3245843244794,,,R2_P1_78,11232,0,0,2486.47697650033,2486.47697650033,0,0
Q42/R2_P1,11348,2025-03-20 19:20:00,2025-03-20 19:30:00,0,0,699.463333333333,0,1.2323,0,699.463333166374,1.66958821834795e-07,0,5318.95011893753,4541.76863764156,44.3245843244794,37.8480719803463,,,R2_P1_78,11232,0,0,1.02871678073509e-06,1.02871678073509e-06,0,0
Q42/R2_P1,11349,2025-03-20 19:30:00,2025-03-20 19:40:00,0,0,721.8114,0,1.2902,0,721.811399834615,1.65385377255196e-07,0,4541.76863764156,3739.75597115865,37.8480719803463,31.1646330929888,,,R2_P1_78,11232,0,0,1.06690106867327e-06,1.06690106867327e-06,0,0
Q42/R2_P1,11350,2025-03-20 19:40:00,2025-03-20 19:50:00,0,0,728.49135,0.00035,1.2824,0,728.49099983907,1.609295030171e-07,0,3739.75597115865,2930.32152689302,31.1646330929888,24.4193460574418,,,R2_P1_78,11232,0,0,1.03187997334564e-06,1.03187997334564e-06,0,0
Q42/R2_P1,11351,2025-03-20 19:50:00,2025-03-20 20:00:00,0,0,726.368333333333,0,1.2233,0,726.368333168664,1.64668898548401e-07,0,2930.32152689302,2123.24560115006,24.4193460574418,17.6937133429172,,,R2_P1_78,11232,0,0,1.00719731797129e-06,1.00719731797129e-06,0,0
Q42/R2_P1,11352,2025-03-20 20:00:00,2025-03-20 20:10:00,726.301502691047,726.301502691047,764.336516666667,0,1.2789,0,37.9043950229647,0.130618952655355,0,2123.24560115006,2081.1296066801,17.6937133429172,17.3427467223342,,,R2_P1_78,11232,928.86699179158,0,0.835242892754668,929.702234684334,0,0
Q42/R2_P1,11353,2025-03-20 20:10:00,2025-03-20 20:20:00,727.793187770721,727.793187770721,753.943816666667,0,1.2779,0,3.78172160253598e-09,26.1506288921635,0,2081.1296066801,2081.1296066759,17.3427467223342,17.3427467222991,,,R2_P1_78,11232,930.046914652205,0,167.089443306479,1097.13635795868,0,0
Q42/R2_P1,11354,2025-03-20 20:20:00,2025-03-20 20:30:00,633.488541196212,633.488541196212,702.561666666667,0,1.2388,0,69.0731253048385,1.6561620817979e-07,0,2081.1296066759,2004.38168967052,17.3427467222991,16.7031807472543,,,R2_P1_78,11232,784.765604833867,0,1.02582679346562e-06,784.765605859694,0,0
