status,policy,day,segments,plans,initial_SOC,final_SOC,max_physical_residual,normal,adjustment,emergency,total,c,s,g,w,date
PASS,C0,71,144,24,8386.043584202273,4590.002889938728,9.094947017729282e-13,40523.1625057479,0.0,7758.013214299083,48281.17572004699,16807.299830301487,17030.34948738139,1755.789072741761,285.95247291374426,2025-03-13
PASS,C1,71,144,24,8394.878921900665,4605.911409191777,8.988365607365267e-13,40518.971610566296,0.0,8460.68414051369,48979.65575107999,16626.293194940896,16877.36824934012,1908.7703107830303,457.1420663872348,2025-03-13
PASS,C2,71,144,24,8386.043584202273,4590.002889938732,8.988365607365267e-13,40549.07560241193,490.51644628206145,7750.868973650615,48790.46102234461,16804.57059510428,17028.13880687165,1756.0304048390492,296.40799926056246,2025-03-13
PASS,C0,72,144,24,4590.002889938728,4245.302101938588,6.821210263296962e-13,14437.920144531383,0.0,4712.571724004993,19150.491868536377,14830.349148391975,12322.81351939763,1318.7370448002096,11048.26338737275,2025-03-14
PASS,C1,72,144,24,4605.911409191777,4276.544198862489,6.821210263296962e-13,14430.416626283695,0.0,4949.273322822401,19379.689949106094,14795.908970472708,12281.116755379257,1360.4338088185843,11065.02743278863,2025-03-14
PASS,C2,72,144,24,4590.002889938732,4276.544198862489,6.821210263296962e-13,14725.230416351382,143.6551359100001,4074.1955190049202,18943.0810712663,14813.585102976092,12281.116755379257,1162.5226608428286,11188.660718146208,2025-03-14
PASS,C0,73,144,24,4245.302101938588,8435.501003787269,7.958078640513122e-13,16265.195277023338,0.0,7480.196069695046,23745.391346718385,19628.968132249673,12128.285175458423,2026.9328892708054,6635.11544968775,2025-03-15
PASS,C1,73,144,24,4276.544198862489,8486.37582271126,4.547473508864641e-13,16250.459421307565,0.0,8135.367178776058,24385.826600083623,19482.991213856858,11992.374421760163,2162.8436429690637,6746.3789270540055,2025-03-15
PASS,C2,73,144,24,4276.544198862489,8486.37582271126,4.547473508864641e-13,16621.456419999085,185.498499345761,7176.360523103142,23983.31544244799,19482.991213856858,11992.374421760163,1944.6873645044236,6941.410706943681,2025-03-15
PASS,C0,74,144,24,8435.501003787269,8798.936451014783,9.094947017729282e-13,40595.084821760785,0.0,6858.124834885066,47453.20965664586,21473.121819162803,17066.136771017114,1611.4644604647497,678.6950415933122,2025-03-16
PASS,C1,74,144,24,8486.37582271126,8798.936451014783,9.094947017729282e-13,40570.95319931784,0.0,10778.792498269602,51349.745697587445,20120.444011944008,16016.25508420148,2661.3461472803833,1974.845272229899,2025-03-16
PASS,C2,74,144,24,8486.37582271126,8797.109642807885,9.094947017729282e-13,40393.25681440219,727.0419389891416,6031.203080964441,47151.501834355775,21694.831023052262,17293.152690585375,1464.0773399090326,652.6243626750215,2025-03-16
PASS,C0,75,144,24,8798.936451014783,8830.452345167432,8.29780688604842e-13,37183.01247492395,0.0,10103.21898485224,47286.23145977619,20103.169251031002,16255.202788597728,2370.764233033871,2840.0020922221456,2025-03-17
PASS,C1,75,144,24,8798.936451014783,8833.399456716705,9.094947017729282e-13,37183.01247492395,0.0,8457.460268120125,45640.47274304407,20562.786927150297,16624.84070586001,2001.126315771588,2380.384416102854,2025-03-17
PASS,C2,75,144,24,8797.109642807885,8830.452345167432,8.970602038971265e-13,36791.12952590946,1377.7396425435877,7057.66946853001,45226.53863698306,20253.495007697613,16375.322524111478,1635.8201873021433,275.96540311992624,2025-03-17
PASS,C0,76,144,24,8830.452345167432,8589.4858481724,9.094947017729282e-13,42625.34306759161,0.0,2816.5792369824294,45441.92230457404,20017.73918410546,16431.238586420954,742.4342340391697,6526.59969816124,2025-03-18
PASS,C1,76,144,24,8833.399456716705,8631.393625473822,9.094947017729282e-13,42623.95203094035,0.0,6177.598611953358,48801.550642893715,19281.343911191394,15799.693816183624,1373.9790042764987,7259.720402687224,2025-03-18
PASS,C2,76,144,24,8830.452345167432,8589.4858481724,8.639755577632968e-13,38117.74689394475,2253.7980868234285,8166.400128490174,48537.945109258355,21093.32474723898,17302.462892559102,1792.7780182661531,338.22961889567443,2025-03-18
PASS,C0,77,144,24,8589.4858481724,8589.954519130524,8.08242361927114e-13,35083.82748739297,0.0,31224.411159272306,66308.23864666527,17170.545376967268,13907.719951481171,5460.255958033732,227.2064708524889,2025-03-19
PASS,C1,77,144,24,8631.393625473822,8589.954519130524,8.810729923425242e-13,35064.047016506694,0.0,24563.760143111303,59627.807159618,17123.981179965685,13907.71995148117,5460.255958033734,227.2064708524889,2025-03-19
PASS,C2,77,144,24,8589.4858481724,8745.498107581558,9.094947017729282e-13,38408.10402869958,1775.9484328799122,4431.5227197385975,44615.57518131808,21779.700666118413,17501.146506087673,1080.1535311766268,937.3439211273372,2025-03-19
PASS,C0,78,144,24,8589.954519130524,4077.719579069353,9.094947017729282e-13,38057.394895341895,0.0,10640.422704416167,48697.81759975806,16280.092735935445,17247.886562162766,2349.6811193332173,2148.1383260477096,2025-03-20
PASS,C1,78,144,24,8589.954519130524,4081.669967345586,9.094947017729282e-13,38057.394895341895,0.0,8578.89252685249,46636.287422194386,16747.221669456787,17622.705648866442,1974.862032629543,1681.0093925263693,2025-03-20
PASS,C2,78,144,24,8745.498107581558,4077.719579069355,8.872902412804251e-13,37538.84090761885,1041.9403176165301,9439.901728109333,48020.682953344716,15699.499034092707,16917.59489327608,2095.4596215489246,272.80224155858946,2025-03-20
PASS,C0,79,144,24,4077.719579069353,3918.165239265177,9.094947017729282e-13,13886.318398574123,0.0,7023.00132661612,20909.319725190246,14162.54283382031,11615.258601218211,2071.829289101999,14641.730736422352,2025-03-21
PASS,C1,79,144,24,4081.669967345586,4024.214967034553,9.094947017729282e-13,13884.688643944162,0.0,7597.160656105713,21481.849300049875,14158.153513513389,11519.813846225772,2167.274044094437,14641.730736422347,2025-03-21
PASS,C2,79,144,24,4077.719579069355,3897.0834198137923,9.094947017729282e-13,13711.310543777547,213.5383656300488,7189.442432305326,21114.291341712924,14162.542833820311,11634.232238724457,2061.2969169774206,14469.136729762577,2025-03-21
PASS,C0,80,144,24,3918.165239265177,8807.803566978524,8.526512829121202e-13,17408.595186214403,0.0,977.2307608320604,18385.82594704646,19956.884010885704,11764.401553875408,345.4767313407882,11046.745793354705,2025-03-22
PASS,C1,80,144,24,4024.214967034553,8865.9475690622,7.958078640513122e-13,17358.575064616514,0.0,1542.5715948587465,18901.14665947526,19768.469346239606,11654.900828629197,454.97745658699927,11117.327427145943,2025-03-22
PASS,C2,80,144,24,3897.0834198137923,8865.9475690622,7.958078640513122e-13,17136.278650756078,141.13006348311416,1688.001734884542,18965.410449123734,19909.72662092934,11654.900828629197,485.60456710667074,10829.628052835122,2025-03-22
PASS,C0,81,144,24,8807.803566978524,8673.693689265781,8.988365607365267e-13,41164.120669976386,0.0,3714.746650155486,44878.867320131874,20291.278338587366,16556.634344197235,872.6856638133795,6648.329066430488,2025-03-23
PASS,C1,81,144,24,8865.9475690622,8673.801443838827,9.094947017729282e-13,41136.67670099289,0.0,5259.06283385192,46395.73953484481,19850.715387596134,16252.010976653904,1177.3090313567104,7024.287570662081,2025-03-23
PASS,C2,81,144,24,8865.9475690622,8594.217286352996,8.277822871605167e-13,37225.77182789303,1955.4524365499276,5981.225987521266,45162.45025196423,20765.243684883284,17064.404639193745,1320.1721371185645,1309.769180936315,2025-03-23
PASS,C0,82,144,24,8673.693689265781,8681.548741390929,9.094947017729282e-13,38472.8754035532,0.0,3320.251873516806,41793.12727707,21342.61106739378,17280.445417676332,962.0970791329719,3206.918930772168,2025-03-24
PASS,C1,82,144,24,8673.801443838827,8681.548741390929,9.094947017729282e-13,38472.82454339472,0.0,5524.2721253057025,43997.096668700426,20807.2655591331,16846.91253510092,1395.6299617083826,3742.1447117294647,2025-03-24
PASS,C2,82,144,24,8594.217286352996,8675.210003736609,8.402167850363185e-13,37187.80139881308,1207.6573773199934,5123.51634156008,43518.97511769315,21638.558667376394,17454.33907492963,1236.5827315561964,839.8065980597067,2025-03-24
PASS,C0,83,144,24,8681.548741390929,8456.267631509903,9.094947017729282e-13,42463.097399331484,0.0,4632.263754661703,47095.36115399319,19987.39612017028,16392.543856230848,1192.5669743553103,7359.366207214567,2025-03-25
PASS,C1,83,144,24,8681.548741390929,8506.379739270675,8.08464406532039e-13,42463.097399331484,0.0,7026.583786845977,49489.68118617746,19469.634265005552,15928.055856562725,1657.054974023434,7877.1280623792945,2025-03-25
PASS,C2,83,144,24,8675.210003736609,8420.840623159564,8.810729923425242e-13,37818.602397241084,2476.0046342260594,8792.700682400633,49087.307713867776,20948.899153604816,17197.54075693924,2065.6915052018735,200.29860780544448,2025-03-25
PASS,C0,84,144,24,8456.267631509903,8596.110968139568,8.846257060213247e-13,36678.06884723694,0.0,7316.794944554713,43994.86379179166,21196.796119767154,17043.545854044703,1651.0708656447355,2524.4637472185705,2025-03-26
PASS,C1,84,144,24,8506.379739270675,8598.28091311173,8.846257060213247e-13,36654.29900412241,0.0,5611.494646677364,42265.79365079978,21397.11354269797,17248.950913128414,1445.6658065610254,2268.4662045535633,2025-03-26
PASS,C2,84,144,24,8420.840623159564,8540.300416144817,9.094947017729282e-13,35727.03458894549,1336.0565638208202,3891.5045404982034,40954.59569326452,21007.850993456643,16908.84549101316,945.5708230546726,213.33018486825233,2025-03-26
PASS,C0,85,144,24,8596.110968139568,3986.7215994014264,9.094947017729282e-13,37200.95495275319,0.0,2906.4260667383805,40107.38101949157,15248.058633442899,16499.377924953078,915.2284340696307,3529.4027173443988,2025-03-27
PASS,C1,85,144,24,8598.28091311173,3986.7215994014264,9.094947017729282e-13,37199.93073872633,0.0,5333.54784616369,42533.47858489002,14682.660061203082,16043.35803191377,1371.2483271089388,4092.390239615148,2025-03-27
PASS,C2,85,144,24,8540.300416144817,3969.7346715338213,9.094947017729282e-13,34925.89133136473,1150.714417146156,6398.3412454845065,42474.94699399539,16028.503347528153,17096.5968816477,1632.1611268284296,552.6038083837263,2025-03-27
PASS,C0,86,144,24,3986.7215994014264,3840.389145556532,7.958078640513122e-13,14242.580026063739,0.0,2402.329364897205,16644.909390960944,14595.43524609366,11954.001757796272,820.7987406459877,15479.055258455968,2025-03-28
PASS,C1,86,144,24,3986.7215994014264,3984.572076111676,7.958078640513122e-13,14242.580026063739,0.0,3910.0544309141533,18152.634456977892,14373.761956118973,11644.681755417145,1130.1187430251157,15700.728548430658,2025-03-28
PASS,C2,86,144,24,3969.7346715338213,3984.572076111676,7.958078640513122e-13,14178.801906055529,35.89514382621501,3910.0544309141533,18124.751480795898,14392.636320416312,11644.681755417145,1130.1187430251157,15625.102833890189,2025-03-28
PASS,C0,87,144,24,3840.389145556532,8653.9231234923,9.094947017729282e-13,16019.098166791468,0.0,4099.08217534752,20118.18034213899,19553.190491267113,11505.90371778417,1075.8614925891172,18368.14006259856,2025-03-29
PASS,C1,87,144,24,3984.572076111676,8766.540585646115,9.094947017729282e-13,15956.574269483679,0.0,4997.798808324565,20954.373077808243,19312.018815931737,11338.963582323715,1242.8016280495726,18449.10848176155,2025-03-29
PASS,C2,87,144,24,3984.572076111676,8766.540585646115,9.094947017729282e-13,16342.830465817464,193.12809816689173,3144.3158089522217,19680.274372936576,19312.018815931737,11338.963582323715,830.9163563973309,18465.719358751692,2025-03-29
PASS,C0,88,144,24,8653.9231234923,8698.60083632372,9.094947017729282e-13,38120.99507866339,0.0,4007.6329220993466,42128.62800076274,20461.712561038425,16533.77723289285,1011.6885288389514,6049.650221618528,2025-03-30
PASS,C1,88,144,24,8766.540585646115,8715.340789860205,9.094947017729282e-13,38067.8396365268,0.0,4456.308762381739,42524.14839890853,20307.50527505722,16495.159089003668,1050.3066727281328,6078.726994095497,2025-03-30
PASS,C2,88,144,24,8766.540585646115,8686.556668788558,9.094947017729282e-13,35009.99521606393,2202.346906577179,6721.117990649411,43933.460113290515,20113.620891057282,16364.018446928201,1603.459938446691,430.2950864799634,2025-03-30
PASS,C0,89,144,24,8698.60083632372,8652.38869058977,9.094947017729282e-13,33563.19178068359,0.0,28404.912418062373,61968.10419874596,16250.344674610351,13204.370117594937,4927.898473201381,65.37446101098965,2025-03-31
PASS,C1,89,144,24,8715.340789860205,8659.495293634474,9.094947017729282e-13,33555.29052261437,0.0,21196.950149151144,54752.24067176551,15959.108324237279,12977.138689235346,5155.129901560974,338.0108630101899,2025-03-31
PASS,C2,89,144,24,8686.556668788558,8654.660663088078,9.094947017729282e-13,35691.8156473347,1068.2084475877557,5466.82991727617,42226.85401219862,20365.30932668612,16524.606959746186,1330.6226324837787,132.3940886762864,2025-03-31
PASS,C0,90,144,24,8652.38869058977,8590.515738046424,9.094947017729282e-13,40286.956547462716,0.0,5718.014091734246,46004.97063919696,18791.248523144335,15276.596961035919,1550.476294092911,6243.175714411294,2025-04-01
PASS,C1,90,144,24,8659.495293634474,8590.515738046424,9.094947017729282e-13,40283.602230825614,0.0,5349.100289615213,45632.70252044083,18879.259029353452,15354.28141380554,1472.7918413232899,6147.268982596948,2025-04-01
PASS,C2,90,144,24,8654.660663088078,8590.19971250899,9.094947017729282e-13,37373.39399480555,1677.1452153038902,4887.451735987448,43937.99094609689,20211.575064344357,16429.390657640106,1296.954871427292,500.28688812390874,2025-04-01
PASS,C0,91,144,24,8590.515738046424,8487.681960044056,8.641976023682219e-13,38178.988741239635,0.0,6113.141074584646,44292.12981582428,20039.817920764188,16324.802916021123,1515.6852837870745,1784.7845480546162,2025-04-02
PASS,C1,91,144,24,8590.515738046424,8539.937005695918,8.641976023682219e-13,38178.988741239635,0.0,6159.341893492358,44338.330634731996,20114.607176219663,16338.352671853381,1502.1355279548159,1709.995292599141,2025-04-02
PASS,C2,91,144,24,8590.19971250899,8487.386334679946,9.094947017729282e-13,37702.07633083251,418.44532543883804,5568.661152065433,43689.18280833678,20309.502714648763,16543.229238911637,1313.9804866069749,601.62564462098,2025-04-02
PASS,C0,92,144,24,8487.681960044056,3559.7642938923295,8.970602038971265e-13,37499.91682302884,0.0,1963.828177112144,39463.74500014098,14496.439231748784,16177.24167725307,578.027746999018,6683.946403665492,2025-04-03
PASS,C1,92,144,24,8539.937005695918,3559.7642938923295,8.970602038971265e-13,37475.13051304131,0.0,2279.450374968655,39754.580888009965,14365.826596727999,16118.47498397291,636.7944402791784,6756.497876850874,2025-04-03
PASS,C2,92,144,24,8487.386334679946,3550.0316488306003,8.970602038971265e-13,33315.915075350655,2092.070986321279,4034.021004309771,39442.00706598171,15577.09757266836,17061.068251125784,964.7885610159478,404.59382305634665,2025-04-03
PASS,C0,93,144,24,3559.7642938923295,3540.9427755918064,7.958078640513122e-13,13187.864502087707,0.0,2737.833455783807,15925.697957871515,14143.30168793624,11473.013733698826,806.0617738137548,18325.48682655184,2025-04-04
PASS,C1,93,144,24,3559.7642938923295,3732.4237644943737,7.958078640513122e-13,13187.864502087707,0.0,3813.7687146695184,17001.633216757225,14142.179074350457,11299.771526682034,979.3039808305474,18326.60944013762,2025-04-04
PASS,C2,93,144,24,3550.0316488306003,3540.9427755918064,7.958078640513122e-13,13065.006643126228,106.8352595383546,3745.1215860586535,16916.963488723235,14142.179074350457,11463.345036138788,963.7432696508467,18359.16985680429,2025-04-04
PASS,C0,94,144,24,3540.9427755918064,8402.431086230114,7.958078640513122e-13,15460.557691699682,0.0,3904.3620588114895,19364.919750511173,19187.789476568207,11166.769996445772,1000.1261816573891,13088.83760232369,2025-04-05
PASS,C1,94,144,24,3732.4237644943737,8547.447752896782,7.958078640513122e-13,15381.561145944655,0.0,4306.530746758598,19688.091892703254,19095.876328443697,11134.138236477229,1032.7579416259312,12967.994096112014,2025-04-05
PASS,C2,94,144,24,3540.9427755918064,8547.447752896782,5.115907697472721e-13,15715.873845859274,127.6580770797961,3902.7353809450897,19746.26730388416,19164.434982235372,11017.337856036178,938.9565939399589,13211.94468758893,2025-04-05
PASS,C0,95,144,24,8402.431086230114,8581.41318098205,8.775202786637237e-13,36970.84869954236,0.0,3011.221445572829,39982.07014511518,21116.682537175206,16943.428969835175,669.672625520233,5163.636022166574,2025-04-06
PASS,C1,95,144,24,8547.447752896782,8584.362328626084,8.775202786637237e-13,36902.06246065347,0.0,3139.246386922779,40041.30884757625,20927.074707680415,16917.707395064765,695.394200290644,5192.114222031734,2025-04-06
PASS,C2,95,144,24,8547.447752896782,8577.885415045837,9.094947017729282e-13,35296.786337087644,1440.6331142676338,2317.106739457041,39054.52619081232,20927.07470768042,16923.536617286984,481.10664484094184,1142.7759320078173,2025-04-06
PASS,C0,96,144,24,8581.41318098205,8550.374520371955,9.094947017729282e-13,32292.15400786985,0.0,11771.538652110223,44063.69265998007,19680.30276831217,15968.980036881945,2617.948021545974,77.43134082333756,2025-04-07
PASS,C1,96,144,24,8584.362328626084,8669.061275557142,9.094947017729282e-13,32290.762010181865,0.0,11533.185476755029,43823.94748693689,19485.203346213155,15706.785658194709,2880.142400233211,269.25393220675977,2025-04-07
PASS,C2,96,144,24,8577.885415045837,8550.374520371955,9.094947017729282e-13,33344.68099092413,735.7805734361941,5508.021405953048,39588.48297031337,20190.235993405346,16378.850959864827,1276.4963444173297,289.2111951820688,2025-04-07
PASS,C0,97,144,24,8550.374520371955,8633.364506546663,8.86846152070575e-13,38263.13769428972,0.0,2501.121198503265,40764.25889279298,20452.94444533355,16492.194013162938,507.14427415817954,6213.597903105139,2025-04-08
PASS,C1,97,144,24,8669.061275557142,8640.635188645429,9.094947017729282e-13,38207.11754584231,0.0,2914.557239163516,41121.67478500583,20241.96483778401,16421.574996825588,577.763290495529,6292.703338226696,2025-04-08
PASS,C2,97,144,24,8550.374520371955,8633.364506546663,9.094947017729282e-13,34805.90690518454,1787.9935487386997,3999.3649049389055,40593.26535886215,21060.520039662177,16984.330244569126,809.1861116975545,396.26327832468536,2025-04-08
PASS,C0,98,144,24,8633.364506546663,8542.727403258377,9.094947017729282e-13,36960.22993237592,0.0,5862.907509877309,42823.137442253224,20351.692099126965,16566.443993252302,1197.7888177625812,350.6557220436712,2025-04-09
PASS,C1,98,144,24,8640.635188645429,8555.671074159985,7.958078640513122e-13,36956.7981704253,0.0,8268.650253640893,45225.4484240662,19347.622971339657,15748.04230982202,2016.1905011928648,1346.6463141656836,2025-04-09
PASS,C2,98,144,24,8633.364506546663,8546.81775008591,7.958078640513122e-13,37386.360440071105,499.34602518716457,3808.031052796401,41693.737518054666,20934.44413267398,17034.7918282806,800.8047808419834,973.9013567292338,2025-04-09
PASS,C0,99,144,24,8542.727403258377,3465.4126700562133,9.094947017729282e-13,34118.86390497397,0.0,2721.5921720661636,36840.45607704014,14923.95769408649,16657.988992092003,678.0915478138052,2444.632106268018,2025-04-10
PASS,C1,99,144,24,8555.671074159985,3468.9797848735684,9.094947017729282e-13,34112.73752291602,0.0,8045.563094965031,42158.30061788105,13286.479669285914,15340.070692479367,1996.009847426441,4067.7282745112516,2025-04-10
PASS,C2,99,144,24,8546.81775008591,3458.498883639,9.094947017729282e-13,32067.219285178493,1506.7152482694537,6266.917640418523,39840.85217386647,14749.545530586693,16526.61885957744,1392.274362355363,577.8949688769611,2025-04-10
PASS,C0,100,144,24,3465.4126700562133,3318.12648537274,8.526512829121202e-13,12149.975337580716,0.0,7420.683814395044,19570.65915197576,12898.335812940912,10580.209574697263,1916.2327817201779,19158.01521128291,2025-04-11
PASS,C1,100,144,24,3468.9797848735684,3436.5332353727426,5.684341886080801e-13,12148.550239540034,0.0,7463.083140415432,19611.633379955467,13061.98229089049,10609.407550172038,1890.2452095810215,18994.368733333333,2025-04-11
PASS,C2,100,144,24,3458.498883639,3436.5332353727426,5.684341886080801e-13,12412.33048883634,129.79651222204157,6470.7114499164845,19012.838450974865,13047.577838826133,10588.307132888798,1655.3981849109146,19073.35585875064,2025-04-11
PASS,C0,101,144,24,3318.12648537274,8683.869700987876,7.389644451905042e-13,16130.300148555307,0.0,1073.447357105776,17203.747505661082,19028.97973218807,10584.304689018712,282.05345855118827,15802.960475414546,2025-04-12
PASS,C1,101,144,24,3436.5332353727426,8808.966932539479,9.094947017729282e-13,16081.450786027528,0.0,1618.864208986164,17700.314995013694,18937.7246096023,10504.3666063278,361.9915412421014,15762.652542444755,2025-04-12
PASS,C2,101,144,24,3436.5332353727426,8808.966932539479,9.094947017729282e-13,15573.187083184515,254.1318514215065,2271.117487557467,18098.43642216349,18937.7246096023,10504.3666063278,507.0635515640286,15341.29611115544,2025-04-12
PASS,C0,102,144,24,8683.869700987876,8615.21031412422,8.881784197001252e-13,34067.5169347402,0.0,6184.483977632746,40252.00091237295,19887.018619995335,16170.278530373507,1278.19185071992,649.580197216892,2025-04-13
PASS,C1,102,144,24,8808.966932539479,8615.21031412422,9.094947017729282e-13,34008.47104144785,0.0,6119.963285298556,40128.4343267464,19748.02169604911,16170.278530373509,1278.1918507199186,649.580197216892,2025-04-13
PASS,C2,102,144,24,8808.966932539479,8615.21031412422,9.094947017729282e-13,34286.564502048954,139.04673030055557,4621.465353002067,39047.07658535158,19847.00168665591,16250.452322765019,980.4406826290451,701.4683223060828,2025-04-13
PASS,C0,103,144,24,8615.21031412422,8493.019482937445,9.094947017729282e-13,36068.76901089033,0.0,2758.7440012992665,38827.5130121896,19535.86070327327,15934.018917719442,731.2786429394747,4935.132751007227,2025-04-14
PASS,C1,103,144,24,8615.21031412422,8647.394973699205,9.094947017729282e-13,36068.76901089033,0.0,4746.519296866795,40815.28830775713,19237.611118100656,15553.498812044041,1111.7987486148759,5233.38233617984,2025-04-14
PASS,C2,103,144,24,8615.21031412422,8493.019482937443,9.094947017729282e-13,32663.78951825979,2647.349374465356,7633.255518114663,42944.39441083981,18482.581746466007,15080.862962705562,1773.4073504715282,136.15027614918688,2025-04-14
PASS,C0,104,144,24,8493.019482937445,8667.660618682215,8.641976023682219e-13,31608.12482395882,0.0,7141.007362142185,38749.13218610101,19773.808948162332,15859.608225841192,1678.8979619959193,592.0044035598722,2025-04-15
PASS,C1,104,144,24,8647.394973699205,8670.153998311845,8.641976023682219e-13,31535.31105081619,0.0,9485.447177985181,41020.75822880137,18844.43122512412,15243.506170199158,2295.0000176379526,1349.8538035294628,2025-04-15
PASS,C2,104,144,24,8493.019482937443,8667.660618682215,8.641976023682219e-13,32205.92927020124,439.54991867057555,3809.3684706283,36454.84765950012,19817.07617590902,15894.654680316007,799.9244626415262,418.9643369644196,2025-04-15
PASS,C0,105,144,24,8667.660618682215,8682.512266226086,9.094947017729282e-13,34785.004569140365,0.0,5548.511614995816,40333.516184136184,19629.216877359533,15886.299187871737,1376.850038783317,1287.1391225099326,2025-04-16
PASS,C1,105,144,24,8670.153998311845,8688.15233412732,8.526512829121202e-13,34783.82769395518,0.0,7885.035127080511,42668.86282103569,19035.240356031612,15402.346186151675,1860.8030405033774,1878.3452220271524,2025-04-16
PASS,C2,105,144,24,8667.660618682215,8682.512266226086,9.094947017729282e-13,34829.71193370479,817.7382559482786,5213.909593241946,40861.359782895015,18971.416923242385,15353.481225036845,1177.8663889853563,421.058203373296,2025-04-16
PASS,C0,106,144,24,8682.512266226086,3189.927782448589,8.846257060213247e-13,29923.537138346914,0.0,18456.86620539595,48380.403343742866,10906.412486166815,13777.520149194865,3092.7762409248976,45.79202177146317,2025-04-17
PASS,C1,106,144,24,8688.15233412732,3212.7447605965694,9.094947017729282e-13,29921.210297000547,0.0,17788.021943468466,47709.23224046901,9539.814766579126,12655.116777106767,4215.179613012996,1406.1229992466692,2025-04-17
PASS,C2,106,144,24,8682.512266226086,3203.5328933126193,8.846257060213247e-13,31507.054926029803,791.7588938414442,3682.4997707197176,35981.313590590966,12935.708173933366,15409.00505650814,765.7279933312468,157.83882384916183,2025-04-17
PASS,C0,107,144,24,3189.927782448589,3022.6551820654818,6.252776074688882e-13,12383.062571108781,0.0,1863.8915202187122,14246.954091327492,12972.85472945617,10658.557671204295,643.3065382172223,17187.736133644412,2025-04-18
PASS,C1,107,144,24,3212.7447605965694,3275.03016456049,6.252776074688882e-13,12373.649300012841,0.0,3280.9259876961487,15654.57528770899,12947.50253151397,10431.420186958787,870.4440224627301,17187.736133644412,2025-04-18
PASS,C2,107,144,24,3203.5328933126193,3275.03016456049,6.252776074688882e-13,12562.440002600653,99.09511400388874,3256.776127611162,15918.311244215703,12770.645319801893,10279.875164916451,865.4896434819574,17441.161528816716,2025-04-18
PASS,C0,108,144,24,3022.6551820654818,8686.621342274986,6.821210263296962e-13,14787.630891404717,0.0,2881.0842569471015,17668.715148351817,19388.488660707,10607.106270984114,741.0909576104152,16884.89465434434,2025-04-19
PASS,C1,108,144,24,3275.03016456049,8819.371626117962,6.821210263296962e-13,14683.512190293166,0.0,3925.5327225238466,18609.04491281701,19016.559032881276,10413.505501232106,934.6917273624233,16976.40763495339,2025-04-19
PASS,C2,108,144,24,3275.03016456049,8676.054680568152,6.821210263296962e-13,15030.36590522164,294.298936171491,2903.196587323165,18227.861428716296,19016.559032881276,10542.490752226935,716.0983285754096,17260.755570941452,2025-04-19
PASS,C0,109,144,24,8686.621342274986,8630.314487997985,9.094947017729282e-13,32219.794471135458,0.0,9564.359801396262,41784.15427253172,19179.42745515669,15586.012407526227,1834.9657952686314,89.74183739825014,2025-04-20
PASS,C1,109,144,24,8819.371626117962,8794.250770679111,9.094947017729282e-13,32157.136337161573,0.0,8637.566240578952,40794.70257774053,19031.927139775602,15438.46975311321,1982.5084496816482,89.74183739825014,2025-04-20
PASS,C2,109,144,24,8676.054680568152,8794.250770679111,9.094947017729282e-13,33082.05001207854,467.7001129982583,3414.6640084174455,36964.41413349424,20380.49901385868,16401.827720125675,757.0603767625487,89.74183739825014,2025-04-20
PASS,C0,110,144,24,8630.314487997985,8588.429529733721,9.094947017729282e-13,34203.5176349352,0.0,4456.265833035752,38659.78346797095,18087.36848844613,14688.464938079203,1040.5024077369749,7030.47416728651,2025-04-21
PASS,C1,110,144,24,8794.250770679111,8627.106094671117,9.094947017729282e-13,34126.139709509705,0.0,5598.06605076409,39724.20576027379,17739.614459331948,14519.517920466076,1209.4494253501023,7196.076771199439,2025-04-21
PASS,C2,110,144,24,8794.250770679111,8550.406082755628,9.094947017729282e-13,31488.46978280308,1318.8349633533132,7846.081444637187,40653.38619079358,17739.614459331948,14588.547931190016,1680.0949530307587,3364.9259718562275,2025-04-21
PASS,C0,111,144,24,8588.429529733721,8543.604588040685,9.094947017729282e-13,31229.240669227744,0.0,14324.890803089876,45554.13147231762,18098.582152269493,14700.19399086202,2881.522677488744,67.87254005357772,2025-04-22
PASS,C1,111,144,24,8627.106094671117,8621.696196080282,8.526512829121202e-13,31210.985330577292,0.0,12911.03211411588,44122.01744469317,17620.2995672187,14277.311558178897,3304.405110171866,503.18116406282047,2025-04-22
PASS,C2,111,144,24,8550.406082755628,8609.328192735276,9.094947017729282e-13,32689.3177822793,721.0650230389487,4863.445776111391,38273.82858142964,19102.524428211716,15420.014887869806,1238.4531588359923,67.87254005357772,2025-04-22
PASS,C0,112,144,24,8543.604588040685,8643.364200328682,9.094947017729282e-13,30464.989445380772,0.0,20675.933539889713,51140.92298527048,16531.647649762956,13300.850945248794,3787.5765398112776,186.41066982009454,2025-04-23
PASS,C1,112,144,24,8621.696196080282,8814.77762068529,9.094947017729282e-13,30432.772318641768,0.0,15986.595470626979,46419.36778926875,16444.879196385627,13146.578866927848,3941.8486181322237,186.41066982009454,2025-04-23
PASS,C2,112,144,24,8609.328192735276,8805.457878560825,9.094947017729282e-13,32324.447127986,1184.7515609540576,3761.030399521814,37270.22908846187,19065.25298752389,15266.338202651357,943.592490070533,379.18679242493135,2025-04-23
PASS,C0,113,144,24,8643.364200328682,2763.22295921177,8.526512829121202e-13,28239.56864571106,0.0,3474.568073862283,31714.136719573344,12545.558870041408,15454.029801738763,767.41643478319,1836.1106856294498,2025-04-24
