day_index,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
232,2025-08-21T00:00:00,31.8953281045,30.7190746999,30.436210555,30.704892022,30.486558098,29.3927891344,29.3927891344,28.0494618635,25.5909737354,25.2399483953,24.9244549966,24.2216118875,25.0288966366,25.2736123497,24.8356523634,24.4965826377,24.0830005825,23.6219205651,23.3007144886,23.6219205651,22.9807339205,23.0741283742,22.7898401823,22.1232122237,22.0200181666,22.8051240239,23.304214879,25.9612172449,28.6047197325,30.6509208744,32.0011663,32.2814665223,31.6738239436,33.4818688677,32.7005980872,31.2717483749,31.0538550465,30.8613994284,29.5849965154,30.0361358682,30.1843974843,29.5947047293,30.2393309124,30.7467662783,30.0251690169,30.8368907222,33.1838893868,35.3976851171,39.5075834639,43.889823627,47.2786827605,52.1580592762,55.8541451669,56.596935418,57.0164977147,60.9739481225,61.2965758657,63.5257143874,68.2791791272,72.3388615977,73.229533992,72.1181187111,76.5649210586,75.4558317123,79.764144402,83.7712279881,88.253489898,92.2689798249,95.8475395786,96.5493211708,96.5493211708,94.7376933423,94.5931287974,94.7341543423,96.9448646061,97.182944361,94.8918164366,93.5697594453,90.9745449746,86.7861157337,82.9119250726,81.3293667449,75.3011399421,71.7289430372,69.4088033279,64.9952267747,62.4773905472,60.4526837038,57.5692324264,54.092693957,49.2896618237,48.0170943242,45.7102521088,41.641609456,36.77555009,35.6071350782,31.9586713375,31.5348210296,31.7517046263,31.7716935466,31.9491980703,33.085798004,33.5084802438,35.4871547733,36.3237374081,35.6728093824,34.9050398142,33.7180224476,33.3200085865,33.0101226434,33.0925117031,34.0806270332,33.4844471535,30.5208872061,28.5565964066,27.015945325,25.6696593563,25.6047995975,25.4206376547,24.9574974835,24.9574974835,24.9383855432,24.2131572485,25.9609984642,26.5124459618,26.8834863671,28.0542864634,28.5312277139,27.6957502889,27.7217580807,27.1832380744,26.7420639816,27.3446951428,27.595475779,27.8714594065,28.8387970213,29.2462339788,29.2133883756,30.5525478494,30.5582031281,30.8428470359,31.7179562277,32.5908680588,31.622766765
233,2025-08-22T00:00:00,31.8406643465,30.7005573452,30.3454652427,30.6964689234,30.4671517022,29.1325665049,29.1325665049,27.9282349198,25.5509363691,25.1419713393,24.8604042635,24.1790769258,25.0027082868,25.1350235904,24.8356523634,24.5436732558,24.2014709469,23.7051986387,23.3647684718,23.6662207312,22.9807339205,23.0741283742,22.7898401823,22.1232122237,22.0200181666,22.8051240239,23.304214879,26.163962475,28.7667585296,30.7255478758,32.0429820924,32.5471627834,31.6738239436,33.0629814476,32.698677806,31.2717483749,30.9576656541,30.7977136286,29.3867038444,29.8150844319,30.0143428366,29.5512343321,30.1414255936,30.4681462675,29.9894677928,30.6208601545,33.0570117698,35.0502287053,39.193835776,43.6477572828,47.1140756508,51.9662833739,55.2868989677,56.5208300339,56.5817875875,60.7318319698,61.1244595738,63.4332051801,68.0898666261,72.1181187111,72.4700341991,71.9218270295,75.4558317123,74.989004702,79.5654112516,83.2379405813,87.8661941021,91.8170218165,95.6712910746,95.8475395786,95.9715118716,94.7376933423,94.7341543423,94.8801944507,97.0469960329,97.6810853235,95.0754475894,93.9858268327,91.6966088384,87.8572971863,84.6497492057,82.6510322764,75.799947271,72.5645072778,69.9334166291,65.5132570827,62.5384019085,60.4526837038,57.4272596569,54.092693957,49.5893916274,48.3535883199,46.0886843962,42.1229313688,36.77555009,35.3012807124,31.8324134578,31.2749726926,31.7000360136,31.7000360136,31.7716935466,33.0013725355,33.4760261985,35.3349737016,35.9672736113,35.5524686949,34.9050398142,34.0662533824,33.5617193045,33.0498548294,33.3898557405,34.0806270332,33.3726939289,30.485759185,28.5159375746,26.8407528491,25.6047995975,25.5410522685,25.3348135967,24.7904712477,24.9574974835,24.9383855432,24.2131572485,26.0078780429,26.692527407,26.8834863671,27.970839724,28.4693587798,27.4836171287,27.663514009,27.1156312358,26.5021720741,27.2790646581,27.4757577937,27.6314745154,28.7809929633,29.1936850857,29.1608412885,30.5330791217,30.5344929414,30.6685851159,31.6852179182,32.1130709432,31.5392179433
234,2025-08-23T00:00:00,31.8771068519,30.7026015561,30.3454652427,30.6964689234,30.4671517022,29.0259606356,29.0259606356,27.9282349198,25.5909737354,25.2399483953,25.0621606206,24.3026631428,25.0288966366,25.2736123497,24.9411156683,24.842500117,24.4965826377,23.9521837644,23.6662207312,23.8619781257,23.28549449,23.6264831977,22.8613423498,22.3606499557,22.3117641738,23.1509188189,23.7478373593,26.4455478963,29.2848534578,30.7875882798,32.1082313933,32.698677806,31.7764641255,33.7139039136,33.191563311,31.46840919,31.1556295457,30.8613994284,29.3867038444,29.637836243,29.805515126,29.5002708946,30.0281920611,30.3723110407,29.9515601279,30.5663680592,32.7848492065,34.7642515549,38.6661997944,43.4199629977,46.3277752649,51.9045896219,55.1578770404,56.4763722926,56.4763722926,60.2227386712,60.9966450922,63.2622299415,67.9453733453,72.0097717256,72.2007008793,71.8010891283,74.989004702,74.8857211631,78.9127937614,83.2379405813,88.253489898,92.2689798249,95.8475395786,96.5493211708,95.9715118716,94.5931287974,94.5931287974,94.7341543423,96.9448646061,97.182944361,94.8918164366,93.5697594453,91.2059977049,87.3219474229,84.6497492057,82.6510322764,76.0656561518,72.7128436098,70.3445345363,66.0350644309,63.1565737281,61.4462955541,58.5420294654,55.4248357107,51.2324619504,48.7952719404,47.0991401864,42.7664111894,39.4888428093,36.1821413044,32.6133345489,31.7517046263,32.446926734,32.0659670424,32.1430530088,33.3076155753,33.6013313595,35.3349737016,35.9672736113,35.5524686949,34.9050398142,34.1445973054,33.6505536636,33.3200085865,33.8329335547,34.4531049253,33.5885612364,30.545678544,28.6543051354,27.015945325,25.6696593563,25.6047995975,25.4206376547,24.7904712477,25.0604264366,25.0658564499,24.340856045,26.1704579379,27.0024067473,27.2184366467,28.0580113873,28.6417147982,27.8705793063,27.7217580807,27.1832380744,26.7420639816,27.4757577937,27.8714594065,27.9999412378,28.9415575182,29.2462339788,29.1608412885,30.061370679,30.2026982047,30.5626169924,31.5979412298,31.7603656747,31.3395459648
235,2025-08-24T00:00:00,31.9993396012,30.7407180992,30.436210555,30.704892022,30.4671517022,28.9395337877,28.9395337877,27.8526501174,25.5509363691,25.1419713393,24.9244549966,24.2216118875,25.0027082868,25.1350235904,24.8993260169,24.743802402,24.4965826377,24.001317381,23.7051986387,24.0147143215,23.6264831977,23.7904322521,23.0741283742,22.42315409,22.7343705598,23.2022395793,23.8109581188,26.5108676318,29.3467303785,31.758913418,32.2052134433,32.8422664448,32.5471627834,33.7274067988,33.4488854979,31.5917941138,31.1556295457,30.7977136286,29.0751559166,29.5543574422,29.637836243,29.1728583352,30.0281920611,30.3723110407,29.9515601279,30.5663680592,32.7848492065,34.421539062,38.6661997944,43.6477572828,47.2786827605,52.1580592762,56.3708119392,57.54082972,57.8476297307,61.1244595738,61.571226129,63.6524028113,68.9902220973,74.150201048,74.6364177703,72.6768911182,77.9381561511,76.8747641634,80.2991046061,85.0774108556,89.0501956386,92.8472189429,95.8475395786,95.8475395786,95.9715118716,94.7376933423,94.7341543423,94.8801944507,97.0469960329,97.182944361,93.7796150438,93.5009562643,91.2059977049,87.8572971863,84.6779863562,82.9119250726,76.5875395359,72.9825173166,70.3445345363,66.0350644309,63.1565737281,61.2877697033,58.1637407177,54.9697527791,51.0541772561,48.7875609,47.0066710226,42.6035867728,39.1819290971,36.1464534158,32.6133345489,31.7892314747,32.446926734,32.0659670424,32.1430530088,33.2628534335,33.6013313595,35.3349737016,35.9672736113,35.5524686949,34.9050398142,34.0662533824,33.5937854489,33.1601812363,33.7325223343,34.3099443708,33.5437877238,30.5208872061,28.6543051354,27.1413834306,25.6867520219,25.6696593563,25.440941067,24.7904712477,24.9574974835,25.0658564499,24.340856045,26.1704579379,27.0024067473,27.2184366467,28.0542864634,28.6417147982,27.970839724,27.8705793063,27.2179406635,26.9113950169,27.4757577937,27.7255205372,27.9999412378,29.2462339788,29.3558237047,29.2133883756,30.5330791217,30.5344929414,30.6685851159,31.6852179182,32.3449599178,31.6506163723
236,2025-08-25T00:00:00,31.9486628577,30.7118602335,30.3454652427,30.6964689234,30.4671517022,28.9395337877,28.9395337877,27.8526501174,25.5509363691,25.0668678621,24.9244549966,24.3026631428,25.0288966366,25.2736123497,24.9411156683,24.743802402,24.3350273798,23.9521837644,23.7051986387,24.1370415998,23.7045188373,23.8188505617,23.2025190242,22.42315409,22.5186950801,23.1509188189,23.7478373593,26.4455478963,29.2848534578,31.1622550323,32.2052134433,32.9726717864,32.698677806,33.7831883287,33.7274067988,31.7717896056,31.3994980543,31.0538550465,30.0361358682,30.0617554691,30.1843974843,29.5512343321,30.1414255936,30.4681462675,29.9894677928,30.6208601545,33.0570117698,35.0502287053,39.193835776,43.6477572828,47.2786827605,52.3256625204,56.3708119392,57.54082972,57.8476297307,61.1244595738,61.3424263864,63.5510173192,68.5852689754,73.229533992,74.1637211093,72.2007008793,76.8747641634,76.5649210586,80.1587369359,84.8069369506,88.7330548345,92.2689798249,95.6712910746,95.6712910746,95.7114869331,94.5931287974,94.5931287974,94.7341543423,96.9448646061,97.0469960329,93.5009562643,93.3630709157,90.9745449746,87.3219474229,84.6497492057,82.6510322764,76.41937532,72.9825173166,70.3445345363,68.0710220663,64.1378644545,62.2579410057,59.4236301571,56.425705609,51.5609752293,48.9270202917,47.3966996338,42.7664111894,39.1819290971,36.1464534158,32.6758827507,31.8411254866,32.4971486421,32.3942193259,32.4971486421,33.4760261985,33.9656616717,35.7833637887,36.6348546278,36.3237374081,35.1205505886,34.4531049253,33.8434990782,33.5937854489,34.1064276274,34.4531049253,33.5885612364,30.545678544,28.6543051354,27.015945325,25.6696593563,25.6047995975,25.4206376547,24.6845006335,24.7377256598,24.9655744781,24.2131572485,26.0078780429,26.85132985,27.1414936155,28.0542864634,28.6417147982,27.970839724,27.8705793063,27.2179406635,26.7420639816,27.4757577937,27.7255205372,27.9999412378,29.2462339788,29.4993737402,29.3558237047,30.5525478494,30.5582031281,30.8428470359,31.6852179182,31.8811819687,31.5670675505
237,2025-08-26T00:00:00,31.8953281045,30.6985131343,30.2096699317,30.5404607902,30.3451395691,28.8369602804,28.8369602804,27.6522563201,25.3961274344,24.8923809968,24.8604042635,24.2216118875,25.0027082868,25.2736123497,25.0027082868,24.842500117,24.4965826377,24.001317381,23.7051986387,24.0147143215,23.6264831977,23.8188505617,23.4608342407,22.7343705598,22.7898401823,23.4038496936,23.8109581188,26.5108676318,29.3467303785,31.758913418,32.5682750376,33.3002983674,32.8250733909,33.8729688195,33.7831883287,32.4776548579,31.5472543632,31.2278550885,30.4271280365,30.6351976914,30.7038342838,30.0143428366,30.7467662783,31.0206382128,30.1293334168,30.8368907222,33.0570117698,34.7642515549,38.6661997944,43.4199629977,47.1140756508,52.1580592762,55.8541451669,56.8183516593,57.54082972,60.9966450922,61.2965758657,63.5257143874,68.5852689754,73.229533992,74.6364177703,74.2199756166,78.8004550245,79.2719386878,81.0255782539,85.1091952869,89.4650644037,93.188873899,96.5493211708,96.816518208,98.0467894525,95.9715118716,95.9715118716,97.0469960329,97.9099557911,98.1866297389,95.7165490497,94.6633908521,92.1186249112,88.3960425171,84.8203054765,83.5067809471,76.5875395359,73.7822876648,71.2895011311,68.7803138233,64.9529016314,62.7077559898,60.1231443865,57.3025109445,53.6329796411,49.2896618237,47.7866131732,43.0746673504,39.8158690888,36.5779322313,34.1953113524,32.8727344297,33.7124532918,32.7097715733,33.2628534335,33.7289560276,34.0937813037,36.0035716078,36.8009396694,36.3237374081,35.1205505886,34.4531049253,33.8434990782,33.5617193045,34.0148415694,34.4374172458,33.5437877238,30.5208872061,28.5565964066,26.8407528491,25.6047995975,25.5410522685,25.3348135967,24.6074701536,24.6713142366,24.9383855432,24.1278895415,25.9609984642,26.692527407,26.8834863671,27.970839724,28.5312277139,27.8705793063,27.7217580807,27.1832380744,26.5021720741,27.3446951428,27.595475779,27.8934846522,28.9415575182,29.4993737402,29.4978205388,30.6856400715,30.6856400715,30.9948608014,31.6852179182,31.7506220612,31.4061032909
238,2025-08-27T00:00:00,31.8406643465,30.6811357304,29.9016844202,30.436210555,30.3451395691,28.9395337877,28.9395337877,27.8526501174,25.5509363691,24.8923809968,24.6678835948,24.1790769258,24.9411156683,25.2736123497,25.0288966366,24.9411156683,24.5630841274,24.0830005825,23.7051986387,23.91890303,23.4654362684,23.7904322521,23.2025190242,22.7343705598,22.8051240239,23.4601551997,23.9879162635,26.6747212025,29.3467303785,31.1622550323,32.2814665223,33.0528210535,32.7850471039,33.8321393922,33.7831883287,32.4776548579,31.5472543632,31.3924658035,30.4735610956,30.6351976914,30.7038342838,30.1843974843,30.7467662783,31.0206382128,30.1293334168,30.9795108317,33.0570117698,35.0502287053,38.6661997944,43.6477572828,47.2786827605,52.3256625204,55.8541451669,56.596935418,57.0164977147,60.9739481225,61.1244595738,63.4332051801,68.2791791272,72.3921615285,74.1637211093,72.6768911182,78.4691198812,78.8459839258,80.6444775105,85.0774108556,89.0501956386,92.8472189429,95.8475395786,96.5493211708,96.9079691836,95.7114869331,95.0825722058,96.0765937841,97.6810853235,97.9099557911,95.0754475894,93.9858268327,92.1186249112,88.3960425171,84.8203054765,82.9119250726,76.41937532,73.3082257504,70.8195628814,68.6882514702,64.7052809723,62.5384019085,59.658109612,56.9042053612,53.3469108959,49.1166332635,47.7751096505,43.0303607141,39.8158690888,36.6480635394,34.7615337207,33.856696774,34.1150568406,33.7289560276,33.7002797884,34.0937813037,35.0149214294,36.5201151598,36.8408661547,36.3237374081,35.0577113409,34.4531049253,33.8434990782,33.5617193045,34.0148415694,34.4374172458,33.4844471535,30.485759185,28.5159375746,26.7896036735,25.5410522685,25.5109650561,25.1916753355,24.5766497033,24.6074701536,24.7377256598,24.0244573322,25.878090558,26.5124459618,26.8834863671,27.970839724,28.5312277139,27.8705793063,27.7217580807,27.1156312358,26.3443596424,27.2790646581,27.4757577937,27.8714594065,28.8387970213,29.3558237047,29.3558237047,30.6856400715,30.6856400715,30.9948608014,31.6852179182,31.7554938679,31.2064313125
239,2025-08-28T00:00:00,31.8180823701,30.6293557676,29.5264303902,30.3454652427,30.170285485,28.9395337877,28.9395337877,27.8526501174,25.5509363691,24.8923809968,24.6102879286,24.1790769258,24.9411156683,25.2736123497,25.0288966366,24.9411156683,24.4965826377,24.001317381,23.6662207312,23.91890303,23.4654362684,23.7904322521,23.2025190242,22.7343705598,22.7898401823,23.4038496936,23.8109581188,26.5108676318,29.2848534578,31.1622550323,32.5682750376,33.3002983674,32.8250733909,33.9102062145,33.8729688195,32.7805153249,31.6475748827,31.4606412562,30.5977537636,30.726482317,30.7038342838,30.1843974843,30.7467662783,31.0206382128,30.0251690169,30.9795108317,33.1838893868,35.8066413244,39.6754216919,44.2423196219,49.035536321,53.1046894988,56.596935418,58.3615043805,58.9796761311,61.3424263864,61.571226129,63.5510173192,68.5852689754,72.1812327116,73.229533992,72.2540008101,77.9381561511,78.8459839258,80.6444775105,85.1091952869,89.0501956386,93.188873899,96.5493211708,96.816518208,98.0467894525,95.7114869331,94.8801944507,95.0825722058,97.182944361,97.6810853235,94.8918164366,93.5697594453,91.7949703578,88.3505842761,84.7389142836,82.9119250726,76.41937532,73.3082257504,71.2895011311,68.8923010248,64.9529016314,62.7077559898,60.1231443865,56.9042053612,53.2805621562,49.1166332635,47.7866131732,43.0746673504,40.0591008555,36.7189907709,35.0410294981,34.1150568406,34.4042997176,34.0702302252,33.7289560276,34.182872771,35.2439472474,36.5605275658,36.8768132237,36.5605275658,35.0577113409,34.3279832596,33.8434990782,33.5937854489,34.1064276274,34.5223656065,33.5885612364,30.5208872061,28.5159375746,26.7896036735,25.5109650561,25.5109650561,25.1916753355,24.5766497033,24.6074701536,24.7377256598,23.9628204628,25.8396837488,26.2982309514,26.692527407,27.8705793063,28.4693587798,27.8705793063,27.7217580807,27.1156312358,26.3443596424,27.2790646581,27.3446951428,27.6314745154,28.7809929633,29.2462339788,29.3558237047,30.5525478494,30.5582031281,30.8428470359,31.5979412298,31.7351478927,31.1997963113
240,2025-08-29T00:00:00,31.6488214306,30.5019698096,29.2942917082,30.3173520162,30.170285485,29.0259606356,29.0259606356,27.9282349198,25.5909737354,24.8923809968,24.6102879286,24.2216118875,25.0027082868,25.3018133601,25.0760158228,25.0027082868,24.5630841274,24.1450204876,23.7986773176,24.1370415998,23.6264831977,23.7904322521,23.0741283742,22.5186950801,22.7898401823,23.4601551997,23.9879162635,26.6747212025,29.2848534578,31.1622550323,32.2814665223,33.0528210535,32.7850471039,33.9102062145,33.9102062145,32.9282182518,32.0414171684,31.7131523627,30.6240861702,30.726482317,30.6143342017,30.0143428366,30.493941904,30.9738664511,30.1293334168,31.1367897861,33.41521916,36.0790622928,39.7656644549,44.1529370689,48.3905056107,52.6979224276,56.596935418,58.7598869885,59.4152928198,62.3676088339,62.9977014548,64.864862218,69.9546638485,74.5366786279,74.9321112239,75.39636722,79.2719386878,79.8662559417,81.9350799673,86.331756914,91.1411674971,94.3021640576,98.0283961295,99.0126600051,99.8710836914,97.8549228068,96.6208043663,97.0469960329,97.6810853235,97.6810853235,93.7796150438,93.5009562643,91.6966088384,88.1111980033,84.6779863562,82.6510322764,76.41937532,73.7822876648,71.2895011311,68.7803138233,64.7052809723,62.7077559898,60.1231443865,56.9042053612,53.2805621562,49.1166332635,47.7751096505,43.0303607141,39.8158690888,36.6480635394,34.7615337207,34.0702302252,34.2844169065,33.8358988953,33.7289560276,34.2844169065,35.5562588441,36.6904585888,37.1656635211,36.6348546278,35.0577113409,34.3279832596,34.1010381778,33.6505536636,34.3077506947,34.8155829182,33.7325223343,30.5208872061,28.5159375746,26.7896036735,25.4775755491,25.5109650561,25.3348135967,24.6074701536,24.6713142366,24.9383855432,23.9628204628,25.8313043064,26.2506023912,26.5852852515,27.8705793063,28.5312277139,28.0563203381,28.0090506654,27.2179406635,26.7420639816,27.3446951428,27.3446951428,27.6179481812,28.7809929633,29.2462339788,29.3558237047,30.6856400715,30.6856400715,30.8428470359,31.5979412298,31.7408784477,31.1766370714
241,2025-08-30T00:00:00,31.1862025647,30.5338162991,29.9016844202,30.436210555,30.3451395691,29.1325665049,29.1325665049,27.9282349198,25.5509363691,24.6678835948,24.2997956118,24.1790769258,24.9411156683,25.2736123497,25.0288966366,24.9411156683,24.4965826377,24.0830005825,23.7051986387,24.0147143215,23.4654362684,23.7045188373,23.0089612755,22.42315409,22.7343705598,23.4601551997,24.1616530358,26.6747212025,29.2848534578,31.7194640545,32.2814665223,33.0528210535,32.7850471039,34.0560068809,34.0633454741,33.183331915,32.9247912245,32.598749082,30.726482317,30.7574360426,30.7388537019,30.4176673846,31.1888148817,31.5237489857,30.4789846962,31.5344714962,33.8856597581,36.3862210479,39.7656644549,44.1529370689,47.5751506919,52.5254884892,56.5208300339,58.3615043805,59.2160108085,62.2232724918,62.9141873125,64.3348694398,69.7103292539,74.150201048,74.8296489688,74.934245687,79.0230132471,79.6958720212,81.8565357492,86.331756914,91.7723379626,94.9138083744,99.3774976878,99.402024525,100.851583048,98.2465536313,96.6208043663,96.0765937841,97.182944361,97.6810853235,93.7796150438,93.5009562643,91.6966088384,88.1111980033,84.6497492057,82.5055884785,76.3806354132,73.3082257504,70.8195628814,68.6882514702,64.6342929658,62.5384019085,59.658109612,56.7623631839,52.2680109317,49.083003553,47.746297139,42.9665453142,39.6464486703,36.5779322313,34.1953113524,33.856696774,34.1150568406,33.8358988953,33.7289560276,34.2844169065,35.5562588441,36.6904585888,36.9304101758,36.5605275658,34.9837352538,34.286675407,33.8434990782,33.6505536636,34.3077506947,34.8155829182,33.7325223343,30.5208872061,28.2804488716,26.7816791442,25.4516327175,25.4775755491,25.3348135967,24.6845006335,24.7377256598,24.9655744781,24.1278895415,25.8313043064,26.1428561223,26.4937024446,27.6978403989,28.4693587798,27.970839724,28.0090506654,27.3857563202,26.9113950169,27.4757577937,27.595475779,27.8714594065,28.8387970213,29.3558237047,29.4853122098,30.6856400715,30.6856400715,30.8428470359,31.5979412298,31.7457502544,31.1975846443
242,2025-08-31T00:00:00,31.8256096956,30.6744912393,30.3454652427,30.6964689234,30.4671517022,29.3927891344,29.4122113377,28.2420861254,25.5909737354,25.0668678621,24.8604042635,24.6422847482,25.0288966366,25.4049383333,25.0760158228,24.9411156683,24.3350273798,24.001317381,23.6662207312,23.91890303,23.3647684718,23.6264831977,23.0089612755,22.5186950801,22.8051240239,23.8109581188,24.3642984653,26.7572859339,29.2848534578,31.7194640545,32.5682750376,33.4510185905,32.9726717864,34.0653804872,34.0653804872,33.183331915,32.8093830484,32.446895957,30.6797213922,30.7388537019,30.7038342838,30.1843974843,30.9924600748,31.4615279124,30.4204973432,31.4615279124,33.7112233602,36.0790622928,39.6754216919,43.962583314,47.4032667637,52.369382533,56.4763722926,57.7476314981,58.9796761311,61.5523920513,62.694526098,63.8376382445,69.2371193431,73.229533992,74.6364177703,74.2199756166,78.8004550245,79.5654112516,81.2053031191,85.6724407589,91.1411674971,94.5186612477,99.0126600051,99.3774976878,99.8710836914,97.8549228068,95.9715118716,95.0825722058,97.0469960329,97.182944361,93.5009562643,93.3630709157,91.2059977049,87.8572971863,84.2928256894,82.0019565421,76.0571307638,72.9825173166,70.3445345363,68.2823386033,64.6342929658,62.7077559898,60.6233943037,57.5692324264,53.9857003535,49.5745316376,47.7866131732,43.0303607141,39.6464486703,36.4594133707,34.1953113524,33.856696774,34.1150568406,33.8358988953,33.7289560276,34.182872771,35.3440177734,36.6904585888,37.1656635211,36.6348546278,35.1205505886,34.501855779,34.286675407,33.7325223343,34.4374172458,34.8155829182,33.7325223343,30.545678544,28.5159375746,26.7896036735,25.4775755491,25.4775755491,25.3189872439,24.6845006335,24.7377256598,25.0658564499,24.340856045,25.8396837488,26.2506023912,26.5852852515,27.6978403989,28.4492795051,27.970839724,28.0090506654,27.3857563202,26.9113950169,27.4757577937,27.595475779,27.8934846522,28.9415575182,29.4993737402,29.5749360183,31.1162010888,31.0771140002,31.1204293538,31.8811819687,32.6121132337,31.622766765
243,2025-09-01T00:00:00,31.8030277192,30.5975092781,30.2096699317,30.5404607902,30.3451395691,29.1325665049,29.3927891344,28.0494618635,25.5509363691,24.8923809968,24.6678835948,24.3026631428,25.0027082868,25.3018133601,25.0288966366,24.842500117,24.2928383973,23.9521837644,23.6219205651,23.8619781257,23.28549449,23.4463797123,22.8613423498,22.42315409,22.8051240239,23.8109581188,24.3642984653,26.7572859339,29.2848534578,31.1622550323,32.2814665223,33.3002983674,32.9726717864,34.1088691175,34.152992096,33.4782155463,33.183331915,33.0508653793,30.7388537019,30.7574360426,30.7388537019,30.4176673846,31.3327212515,31.8061629176,30.718384982,31.9582164871,34.253146088,36.3862210479,39.6754216919,43.889823627,47.2786827605,52.3256625204,56.3708119392,57.54082972,58.7961098474,61.5523920513,62.9141873125,64.864862218,69.9546638485,74.5366786279,74.8955147951,75.0281792299,79.2719386878,80.2215387225,82.3640002373,86.9561411771,91.7723379626,94.5186612477,98.0283961295,99.3774976878,99.8710836914,97.8549228068,95.9715118716,95.0825722058,97.0469960329,97.182944361,93.5009562643,93.3630709157,91.2059977049,87.3219474229,83.9875992189,81.5369388031,75.799947271,72.7128436098,70.0182734638,68.0710220663,64.5523478129,62.6698823652,60.6233943037,57.5692324264,53.9857003535,49.5745316376,47.8519710278,43.2934387961,40.0591008555,36.6480635394,34.7615337207,33.856696774,34.0702302252,33.8358988953,33.7289560276,34.182872771,35.3440177734,36.6904585888,36.9304101758,36.5605275658,35.1205505886,34.6067614248,34.3279832596,33.8329335547,34.4531049253,34.8155829182,33.5885612364,30.5208872061,28.2804488716,26.7816791442,25.4516327175,25.4516327175,25.3189872439,24.6845006335,24.7377256598,25.1650985225,24.59156377,25.878090558,26.2982309514,26.692527407,27.6978403989,28.3843199056,27.8705793063,27.8705793063,27.2179406635,26.7420639816,27.3446951428,27.4757577937,27.8714594065,28.9415575182,29.4993737402,29.5749360183,31.1162010888,31.0771140002,31.0583780943,31.7457502544,32.3662050927,31.5392179433
244,2025-09-02T00:00:00,31.3404088533,30.4942812946,29.9016844202,30.436210555,30.170285485,29.0259606356,29.1325665049,27.9282349198,25.3961274344,24.6678835948,24.6102879286,24.2216118875,24.9411156683,25.2736123497,25.0027082868,24.743802402,24.2014709469,23.8702983093,23.4654362684,23.7986773176,23.097682437,23.2025190242,22.8063927757,22.4046311047,22.7898401823,23.7478373593,24.2379184915,26.7050063174,29.269105147,30.7875882798,32.2052134433,33.0528210535,32.8250733909,34.0653804872,34.0819836736,33.4319151297,33.0783204878,32.9247912245,30.726482317,30.7388537019,30.7038342838,30.1843974843,31.1888148817,31.733453437,30.598332608,31.8061629176,33.8856597581,36.0790622928,39.5075834639,43.6477572828,47.1140756508,52.1580592762,55.8541451669,56.8183516593,57.8476297307,61.3424263864,62.694526098,64.864862218,70.1415281164,74.6364177703,75.0260447669,75.39636722,79.5654112516,80.2215387225,81.9350799673,86.331756914,91.1411674971,94.3021640576,98.0283961295,99.402024525,100.851583048,98.2465536313,96.6208043663,95.0825722058,96.9448646061,97.0469960329,93.3630709157,93.2642359119,90.9745449746,86.9002072685,83.5734204493,81.3293667449,75.7026757209,72.5645072778,69.8749511425,67.3611409009,64.1378644545,62.5384019085,60.1231443865,57.3025109445,53.6329796411,49.2896618237,47.7866131732,43.0746673504,39.8158690888,36.5779322313,34.1953113524,33.7176527615,33.8358988953,33.7289560276,33.7002797884,34.0937813037,35.2439472474,36.6091698582,36.8768132237,36.3237374081,35.0577113409,34.501855779,34.286675407,33.7325223343,34.4374172458,34.7126481965,33.5437877238,30.485759185,27.9459435046,26.7523805263,25.4290478546,25.4290478546,25.1916753355,24.6074701536,24.6713142366,25.0658564499,24.4023827121,25.8396837488,26.2506023912,26.5852852515,27.6575345885,28.1266562402,27.6957502889,27.7217580807,27.1832380744,26.5021720741,27.2790646581,27.3446951428,27.8154101459,28.8387970213,29.3558237047,29.523349501,30.9948608014,30.9948608014,30.9948608014,31.7179562277,32.2290154305,31.3395459648
