position,policy,method,mapping,q0,a_final,ell,pv,price,E_before,E_after,R,plan_time,version_id,published,c,s,g,w,normal,adjustment,emergency,total
24639,C2,P1,Q43,469.9186914717975,469.9186914717975,473.125,0.0,0.3917,1382.0924374628785,1381.5877702563907,1381.5877702563907,24636,C2_d171_s0,24624,0.0,0.4542004858389646,2.752108042363534,0.0,184.0671514495031,0.0,5.3900036009689805,189.45715505047207
24640,C2,P1,Q43,481.8125146154742,481.8125146154742,458.3199833333333,0.0,0.3964,1381.5877702563907,1402.7310484103175,1381.5877702563907,24636,C2_d171_s0,24624,23.492531282140874,0.0,0.0,0.0,190.99048079357397,0.0,0.0,190.99048079357397
24641,C2,P1,Q43,477.91790900219013,477.91790900219013,470.09745,0.0,0.3495,1402.7310484103175,1409.7694615122887,1381.5877702563907,24636,C2_d171_s0,24624,7.820459002190148,0.0,0.0,0.0,167.03230919626543,0.0,0.0,167.03230919626543
24642,C2,P1,Q43,1287.0897197794643,1287.0897197794643,489.3733333333333,0.0,0.3048,1409.7694615122887,2127.714209313807,1950.0,24642,C2_d171_s0,24624,797.7163864461311,0.0,0.0,0.0,392.30494658878075,0.0,0.0,392.30494658878075
24643,C2,P1,Q43,468.051411800142,468.051411800142,486.69823333333335,0.00019999999999999998,0.3585,2127.714209313807,2106.9957409435942,1950.0,24642,C2_d171_s0,24624,0.0,18.646621533191365,0.0,0.0,167.7964311303509,0.0,0.0,167.7964311303509
24644,C2,P1,Q43,413.5246994327941,413.5246994327941,491.8388,0.0,0.4058,2106.9957409435942,2019.9800736466987,1879.553080512379,24642,C2_d171_s0,24624,0.0,78.31410056720591,0.0,0.0,167.80832302982785,0.0,0.0,167.80832302982785
24645,C2,P1,Q43,472.28089305086297,472.28089305086297,496.2516666666667,0.0,0.4053,2019.9800736466987,1993.34588074025,1879.553080512379,24642,C2_d171_s0,24624,0.0,23.97077361580375,0.0,0.0,191.41544595351476,0.0,0.0,191.41544595351476
24646,C2,P1,Q43,490.1165087517332,490.1165087517332,463.383,0.0026999999999999997,0.4087,1993.34588074025,2017.40846861681,1879.553080512379,24642,C2_d171_s0,24624,26.736208751733216,0.0,0.0,0.0,200.31061712683336,0.0,0.0,200.31061712683336
24647,C2,P1,Q43,495.0794427450096,495.0794427450096,454.71765,0.0,0.3866,2017.40846861681,2053.7340820873187,1879.553080512379,24642,C2_d171_s0,24624,40.36179274500961,0.0,0.0,0.0,191.3977125652207,0.0,0.0,191.3977125652207
24648,C2,P1,Q43,475.4376649654678,475.4376649654678,477.0316666666667,0.0,0.3566,2053.7340820873187,2053.7340820873187,2053.7340820873187,24648,C2_d171_s0,24624,0.0,0.0,1.5940017011989198,0.0,169.5410713266858,0.0,2.842105033237674,172.38317635992348
24649,C2,P1,Q43,458.21405353859865,458.21405353859865,474.3197,0.03771666666666667,0.3708,2053.7340820873187,2053.7340820873187,2053.7340820873187,24648,C2_d171_s0,24624,0.0,0.0,16.06792979473471,0.0,169.90577105211239,0.0,29.789941839438153,199.69571289155053
24650,C2,P1,Q43,456.16532517452487,456.16532517452487,458.1585,0.0,0.3532,2053.7340820873187,2053.7340820873187,2053.7340820873187,24648,C2_d171_s0,24624,0.0,0.0,1.993174825475137,0.0,161.1175928516422,0.0,3.519946741789092,164.63753959343128
24651,C2,P1,Q43,462.18110347746523,462.18110347746523,446.2183333333333,0.0,0.3096,2053.7340820873187,2068.1005752170377,2053.7340820873187,24648,C2_d171_s0,24624,15.962770144131923,0.0,0.0,0.0,143.09126963662322,0.0,0.0,143.09126963662322
24652,C2,P1,Q43,459.17842959003775,459.17842959003775,443.47855,0.5252666666666667,0.3237,2068.1005752170377,2082.7032068480717,2053.7340820873187,24648,C2_d171_s0,24624,16.22514625670442,0.0,0.0,0.0,148.63605765829521,0.0,0.0,148.63605765829521
24653,C2,P1,Q43,453.16332502874883,453.16332502874883,450.38674999999995,0.0,0.3321,2082.7032068480717,2085.2021243739455,2053.7340820873187,24648,C2_d171_s0,24624,2.77657502874888,0.0,0.0,0.0,150.4955402420475,0.0,0.0,150.4955402420475
24654,C2,P1,Q43,446.49734138039446,446.49734138039446,455.3866666666667,1.2125000000000001,0.3143,2085.2021243739455,2085.2021243739455,2085.2021243739455,24654,C2_d171_s0,24624,0.0,0.0,7.676825286272276,0.0,140.334114395858,0.0,12.064130937376882,152.39824533323488
24655,C2,P1,Q43,424.20900377278315,424.20900377278315,444.1196333333333,19.460916666666666,0.3191,2085.2021243739455,2085.2021243739455,2085.2021243739455,24654,C2_d171_s0,24624,0.0,0.0,0.44971289388348623,0.0,135.3650931038951,0.0,0.7175169221911022,136.0826100260862
24656,C2,P1,Q43,411.4441885975474,411.4441885975474,434.4785,43.99505,0.3488,2085.2021243739455,2104.066789111738,2085.2021243739455,24654,C2_d171_s0,24624,20.96073859754739,0.0,0.0,0.0,143.51173298282453,0.0,0.0,143.51173298282453
24657,C2,P1,Q43,1246.7019943654336,1246.7019943654336,440.35833333333335,69.5125,0.3395,2104.066789111738,2854.066789111738,2629.553080512379,24654,C2_d171_s0,24624,833.3333333333334,0.0,0.0,42.522827698766946,423.25532708706476,0.0,0.0,423.25532708706476
24658,C2,P1,Q43,1242.2740847624625,1242.2740847624625,457.51068333333336,97.93268333333333,0.2621,2854.066789111738,3604.066789111738,3379.553080512379,24654,C2_d171_s0,24624,833.3333333333334,0.0,0.0,49.362751429128934,325.6000376162414,0.0,0.0,325.6000376162414
24659,C2,P1,Q43,0.0,0.0,459.67366666666663,122.63875,0.4169,3604.066789111738,3229.5835483709975,2962.2845964175754,24654,C2_d171_s0,24624,0.0,337.0349166666666,0.0,0.0,0.0,0.0,0.0,0.0
24660,C2,P1,Q43,0.0,0.0,456.94,148.45000000000002,0.7087,3229.5835483709975,2886.8168817043306,2843.4304175022467,24660,C2_d171_s36,24660,0.0,308.49,0.0,0.0,0.0,0.0,0.0,0.0
24661,C2,P1,Q43,0.0,0.0,481.45506666666665,189.49256666666668,0.7158,2886.8168817043306,2562.414103926553,2511.460948021834,24660,C2_d171_s36,24660,0.0,291.9625,0.0,0.0,0.0,0.0,0.0,0.0
24662,C2,P1,Q43,0.0,0.0,488.7051666666667,242.2338,0.6144,2562.414103926553,2288.5570298524785,2233.055655335563,24660,C2_d171_s36,24660,0.0,246.47136666666668,0.0,0.0,0.0,0.0,0.0,0.0
24663,C2,P1,Q43,0.0,0.0,460.67,294.31874999999997,0.5732,2288.5570298524785,2103.722307630256,2022.9822219712514,24660,C2_d171_s36,24660,0.0,166.35125000000005,0.0,0.0,0.0,0.0,0.0,0.0
24664,C2,P1,Q43,0.0,0.0,434.43561666666665,337.05043333333333,0.586,2103.722307630256,1995.516548370997,1882.5548133145653,24660,C2_d171_s36,24660,0.0,97.38518333333332,0.0,0.0,0.0,0.0,0.0,0.0
24665,C2,P1,Q43,0.0,0.0,477.9608166666667,391.74871666666667,0.6004,1995.516548370997,1899.725326148775,1778.993826526598,24660,C2_d171_s36,24660,0.0,86.21210000000002,0.0,0.0,0.0,0.0,0.0,0.0
24666,C2,P1,Q43,0.0,0.0,550.7116666666667,449.875,0.5991,1899.725326148775,1810.667661969078,1810.667661969078,24666,C2_d171_s36,24660,0.0,80.15189776172728,20.684768904939418,0.0,0.0,0.0,61.96122525474602,61.96122525474602
24667,C2,P1,Q43,0.0,0.0,542.3861499999999,479.10384999999997,0.598,1810.667661969078,1740.3539953024112,1737.784443113199,24666,C2_d171_s36,24660,0.0,63.282299999999964,0.0,0.0,0.0,0.0,0.0,0.0
24668,C2,P1,Q43,0.0,0.0,522.9324666666666,501.0047833333333,0.5678,1740.3539953024112,1715.9899027098186,1698.1356730675602,24666,C2_d171_s36,24660,0.0,21.927683333333334,0.0,0.0,0.0,0.0,0.0,0.0
24669,C2,P1,Q43,0.0,0.0,529.1416666666667,537.4812499999999,0.5032,1715.9899027098186,1723.4955277098186,1694.0740904644879,24666,C2_d171_s36,24660,8.33958333333328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24670,C2,P1,Q43,0.0,0.0,526.62105,589.5878333333334,0.4634,1723.4955277098186,1780.1656327098187,1694.0740904644879,24666,C2_d171_s36,24660,62.96678333333341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24671,C2,P1,Q43,0.0,0.0,514.59605,630.8997666666667,0.6087,1780.1656327098187,1884.8389777098187,1694.0740904644879,24666,C2_d171_s36,24660,116.30371666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24672,C2,P1,Q43,0.0,0.0,510.3933333333334,667.2375000000001,0.8359,1884.8389777098187,2025.9987277098187,1884.8389777098187,24672,C2_d171_s36,24660,156.8441666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24673,C2,P1,Q43,0.0,0.0,527.0032833333333,722.4553999999999,0.8537,2025.9987277098187,2201.9056327098187,1884.8389777098187,24672,C2_d171_s36,24660,195.4521166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24674,C2,P1,Q43,0.0,0.0,526.8320333333334,740.3005833333333,0.7708,2201.9056327098187,2394.0273277098186,1884.8389777098187,24672,C2_d171_s36,24660,213.46854999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24675,C2,P1,Q43,0.0,0.0,506.26500000000004,726.4499999999999,0.7264,2394.0273277098186,2592.1938277098184,1884.8389777098187,24672,C2_d171_s36,24660,220.1849999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24676,C2,P1,Q43,0.0,0.0,505.16623333333337,746.6491666666667,0.7632,2592.1938277098184,2809.5284677098184,1884.8389777098187,24672,C2_d171_s36,24660,241.48293333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24677,C2,P1,Q43,0.0,0.0,548.3231666666667,778.0861,0.8305,2809.5284677098184,3016.315107709818,1884.8389777098187,24672,C2_d171_s36,24660,229.7629333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24678,C2,P1,Q43,0.0,0.0,608.4366666666666,791.0124999999999,0.8764,3016.315107709818,3180.633357709818,3016.315107709818,24678,C2_d171_s36,24660,182.57583333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24679,C2,P1,Q43,0.0,0.0,630.9835166666667,791.1589,0.8731,3180.633357709818,3324.791202709818,3016.315107709818,24678,C2_d171_s36,24660,160.17538333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24680,C2,P1,Q43,0.0,0.0,641.60305,856.5730166666667,0.8073,3324.791202709818,3518.264172709818,3016.315107709818,24678,C2_d171_s36,24660,214.96996666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24681,C2,P1,Q43,0.0,0.0,637.4333333333333,965.71875,0.7234,3518.264172709818,3813.721047709818,3016.315107709818,24678,C2_d171_s36,24660,328.2854166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24682,C2,P1,Q43,0.0,0.0,597.0597666666666,1018.178,0.6977,3813.721047709818,4192.727457709818,3016.315107709818,24678,C2_d171_s36,24660,421.11823333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24683,C2,P1,Q43,0.0,0.0,614.65745,1064.1836333333333,0.7164,4192.727457709818,4597.3010227098175,3016.315107709818,24678,C2_d171_s36,24660,449.5261833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24684,C2,P1,Q43,0.0,0.0,666.6899999999999,1107.2562500000001,0.7212,4597.3010227098175,4993.810647709818,4597.3010227098175,24684,C2_d171_s36,24660,440.5662500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24685,C2,P1,Q43,0.0,0.0,637.6840166666667,1098.3148833333332,0.6702,4993.810647709818,5408.378427709818,4597.3010227098175,24684,C2_d171_s36,24660,460.6308666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24686,C2,P1,Q43,0.0,0.0,626.9162666666667,1115.9334000000001,0.6649,5408.378427709818,5848.4938477098185,4597.3010227098175,24684,C2_d171_s36,24660,489.0171333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24687,C2,P1,Q43,0.0,0.0,650.3183333333333,1166.83125,0.7152,5848.4938477098185,6313.355472709818,4597.3010227098175,24684,C2_d171_s36,24660,516.5129166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24688,C2,P1,Q43,0.0,0.0,621.1255833333333,1182.3068166666667,0.7053,6313.355472709818,6818.418582709818,4597.3010227098175,24684,C2_d171_s36,24660,561.1812333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24689,C2,P1,Q43,0.0,0.0,594.26015,1207.1864666666668,0.5367,6818.418582709818,7370.052267709818,4597.3010227098175,24684,C2_d171_s36,24660,612.9263166666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24690,C2,P1,Q43,0.0,0.0,613.2016666666667,1233.3500000000001,0.3314,7370.052267709818,7928.185767709818,7370.052267709818,24690,C2_d171_s36,24660,620.1483333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24691,C2,P1,Q43,0.0,0.0,657.6027666666666,1217.7636,0.3161,7928.185767709818,8432.330517709817,7370.052267709818,24690,C2_d171_s36,24660,560.1608333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24692,C2,P1,Q43,0.0,0.0,650.1067166666667,1297.1492333333333,0.2901,8432.330517709817,9014.668782709818,7370.052267709818,24690,C2_d171_s36,24660,647.0425166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24693,C2,P1,Q43,0.0,0.0,607.6266666666667,1415.0375000000001,0.2072,9014.668782709818,9741.338532709819,7370.052267709818,24690,C2_d171_s36,24660,807.4108333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24694,C2,P1,Q43,0.0,0.0,617.5237833333333,1363.4527333333333,0.2258,9741.338532709819,10412.674587709818,7370.052267709818,24690,C2_d171_s36,24660,745.92895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24695,C2,P1,Q43,0.0,0.0,620.7188833333333,1279.6117666666667,0.2711,10412.674587709818,10800.0,7370.052267709818,24690,C2_d171_s36,24660,430.361569211313,0.0,0.0,228.53131412202032,0.0,0.0,0.0,0.0
24696,C2,P1,Q43,0.0,0.0,605.18,1277.51875,0.2744,10800.0,10800.0,10800.0,24696,C2_d171_s72,24696,0,0.0,0.0,672.33875,0.0,0.0,0.0,0.0
24697,C2,P1,Q43,0.0,0.0,622.59025,1340.7105166666668,0.2473,10800.0,10800.0,10800.0,24696,C2_d171_s72,24696,0,0.0,0.0,718.1202666666668,0.0,0.0,0.0,0.0
24698,C2,P1,Q43,0.0,0.0,642.0392,1383.4959166666667,0.2497,10800.0,10800.0,10800.0,24696,C2_d171_s72,24696,0,0.0,0.0,741.4567166666667,0.0,0.0,0.0,0.0
24699,C2,P1,Q43,0.0,0.0,654.76,1397.16875,0.2484,10800.0,10800.0,10800.0,24696,C2_d171_s72,24696,0,0.0,0.0,742.40875,0.0,0.0,0.0,0.0
24700,C2,P1,Q43,0.0,0.0,676.6507333333333,1434.2979500000001,0.1828,10800.0,10800.0,10800.0,24696,C2_d171_s72,24696,0,0.0,0.0,757.6472166666668,0.0,0.0,0.0,0.0
24701,C2,P1,Q43,0.0,0.0,652.0988,1423.7868166666667,0.2868,10800.0,10800.0,10800.0,24696,C2_d171_s72,24696,0,0.0,0.0,771.6880166666667,0.0,0.0,0.0,0.0
24702,C2,P1,Q43,0.0,0.0,614.6683333333334,1341.6000000000001,0.5464,10800.0,10800.0,10800.0,24702,C2_d171_s72,24696,0,0.0,0.0,726.9316666666667,0.0,0.0,0.0,0.0
24703,C2,P1,Q43,0.0,0.0,651.7447166666667,1248.9026999999999,0.681,10800.0,10800.0,10800.0,24702,C2_d171_s72,24696,0,0.0,0.0,597.1579833333332,0.0,0.0,0.0,0.0
24704,C2,P1,Q43,0.0,0.0,643.7692333333333,1225.8205166666667,0.6383,10800.0,10800.0,10800.0,24702,C2_d171_s72,24696,0,0.0,0.0,582.0512833333333,0.0,0.0,0.0,0.0
24705,C2,P1,Q43,0.0,0.0,598.215,1223.48125,0.5716,10800.0,10800.0,10800.0,24702,C2_d171_s72,24696,0,0.0,0.0,625.26625,0.0,0.0,0.0,0.0
24706,C2,P1,Q43,0.0,0.0,641.5370166666667,1119.1241499999999,0.6829,10800.0,10800.0,10800.0,24702,C2_d171_s72,24696,0,0.0,0.0,477.5871333333332,0.0,0.0,0.0,0.0
24707,C2,P1,Q43,0.0,0.0,663.0396999999999,1021.2925,0.797,10800.0,10800.0,10800.0,24702,C2_d171_s72,24696,0,0.0,0.0,358.2528000000001,0.0,0.0,0.0,0.0
24708,C2,P1,Q43,0.0,0.0,643.6416666666667,992.6999999999999,0.8133,10800.0,10800.0,10800.0,24708,C2_d171_s72,24696,0,0.0,0.0,349.0583333333333,0.0,0.0,0.0,0.0
24709,C2,P1,Q43,0.0,0.0,674.6484166666667,990.2996333333334,0.7993,10800.0,10800.0,10800.0,24708,C2_d171_s72,24696,0,0.0,0.0,315.65121666666676,0.0,0.0,0.0,0.0
24710,C2,P1,Q43,0.0,0.0,682.5380166666666,971.2156666666666,0.8114,10800.0,10800.0,10800.0,24708,C2_d171_s72,24696,0,0.0,0.0,288.67764999999997,0.0,0.0,0.0,0.0
24711,C2,P1,Q43,0.0,0.0,667.8983333333333,956.3562499999999,0.8574,10800.0,10800.0,10800.0,24708,C2_d171_s72,24696,0,0.0,0.0,288.4579166666666,0.0,0.0,0.0,0.0
24712,C2,P1,Q43,0.0,0.0,704.50855,994.04345,0.8672,10800.0,10800.0,10800.0,24708,C2_d171_s72,24696,0,0.0,0.0,289.5349,0.0,0.0,0.0,0.0
24713,C2,P1,Q43,0.0,0.0,697.0747666666666,996.54085,0.6527,10800.0,10800.0,10800.0,24708,C2_d171_s72,24696,0,0.0,0.0,299.46608333333336,0.0,0.0,0.0,0.0
24714,C2,P1,Q43,0.0,0.0,646.6133333333333,946.74375,0.3818,10800.0,10800.0,10800.0,24714,C2_d171_s72,24696,0,0.0,0.0,300.13041666666663,0.0,0.0,0.0,0.0
24715,C2,P1,Q43,0.0,0.0,652.7055833333333,909.52565,0.4347,10800.0,10800.0,10800.0,24714,C2_d171_s72,24696,0,0.0,0.0,256.8200666666668,0.0,0.0,0.0,0.0
24716,C2,P1,Q43,0.0,0.0,654.0566333333334,858.8448,0.5156,10800.0,10800.0,10800.0,24714,C2_d171_s72,24696,0,0.0,0.0,204.7881666666666,0.0,0.0,0.0,0.0
24717,C2,P1,Q43,0.0,0.0,645.9166666666666,801.85,0.4952,10800.0,10800.0,10800.0,24714,C2_d171_s72,24696,0,0.0,0.0,155.9333333333334,0.0,0.0,0.0,0.0
24718,C2,P1,Q43,0.0,0.0,689.5025833333334,780.1588666666667,0.5311,10800.0,10800.0,10800.0,24714,C2_d171_s72,24696,0,0.0,0.0,90.65628333333325,0.0,0.0,0.0,0.0
24719,C2,P1,Q43,54.99911211238623,45.407334334608436,719.5433666666667,746.87235,0.5692,10800.0,10800.0,10800.0,24714,C2_d171_s72,24696,0,0.0,0.0,72.73631766794176,25.845854703259125,2.72981995555556,0.0,28.575674658814684
24720,C2,P1,Q43,142.53756542841154,100.09603209507816,702.9050000000001,675.9,0.5723,10800.0,10800.0,10800.0,24720,C2_d171_s72,24696,0,0.0,0.0,73.09103209507805,57.28495916801323,12.144644763333348,0.0,69.42960393134658
24721,C2,P1,Q43,198.06036129940094,161.8177640771786,672.3809666666667,593.8094166666666,0.5744,10800.0,10800.0,10800.0,24720,C2_d171_s72,24696,0,0.0,0.0,83.24621407717848,92.94812368593139,10.408873922222257,0.0,103.35699760815365
24722,C2,P1,Q43,203.52270465666038,173.4790435455492,663.4524333333333,560.2481333333334,0.599,10800.0,10800.0,10800.0,24720,C2_d171_s72,24696,0,0.0,0.0,70.27474354554931,103.91394708378397,8.998076502777801,0.0,112.91202358656177
24723,C2,P1,Q43,193.06409150869723,169.21936650869714,673.67,567.7624999999999,0.6284,10800.0,10800.0,10800.0,24720,C2_d171_s72,24696,0,0.0,0.0,63.31186650869711,106.33744991406527,7.49201259500003,0.0,113.82946250906531
24724,C2,P1,Q43,257.24920374445355,239.6034148555646,663.9623333333333,548.5383,0.6239,10800.0,10800.0,10800.0,24720,C2_d171_s72,24696,0,0.0,0.0,124.17938152223144,149.48857052838676,5.504603843888907,0.0,154.99317437227566
24725,C2,P1,Q43,263.6311181738518,252.184265396074,603.6488499999999,494.0291666666667,0.6144,10800.0,10800.0,10800.0,24720,C2_d171_s72,24696,0,0.0,0.0,142.56458206274078,154.94201265934785,3.5164731733333374,0.0,158.4584858326812
24726,C2,P1,Q43,211.7550861236664,206.5071694569997,540.0500000000001,437.26875,0.6289,10800.0,10800.0,10800.0,24726,C2_d171_s72,24696,0,0.0,0.0,103.72591945699958,129.87235887150712,1.650207395833343,0.0,131.52256626734047
24727,C2,P1,Q43,252.37722259860396,248.63554482082617,555.8345333333333,413.2071,0.6705,10800.0,10800.0,10800.0,24726,C2_d171_s72,24696,0,0.0,0.0,106.0081114874929,166.71013280236394,1.2543974750000058,0.0,167.96453027736396
24728,C2,P1,Q43,307.44925294622857,305.21381405733973,577.1041333333334,364.30913333333336,0.7075,10800.0,10800.0,10800.0,24726,C2_d171_s72,24696,0,0.0,0.0,92.41881405733977,215.93877344556788,0.790786506944426,0.0,216.7295599525123
24729,C2,P1,Q43,340.10560820496056,339.37640820496057,580.7116666666667,291.74375000000003,0.7038,10800.0,10800.0,10800.0,24726,C2_d171_s72,24696,0,0.0,0.0,50.4084915382939,238.85311609465126,0.25660547999999705,0.0,239.10972157465125
24730,C2,P1,Q43,382.91093818419495,383.68797707308374,608.2013499999999,254.73118333333332,0.6796,10800.0,10800.0,10800.0,24726,C2_d171_s72,24696,0,0.0,0.0,30.21781040641713,260.75434921886773,0.26403781444441304,0.0,261.01838703331214
24731,C2,P1,Q43,426.2381972219978,428.5214749997756,600.7254833333333,218.40456666666668,0.8445,10800.0,10800.0,10800.0,24726,C2_d171_s72,24696,0,0.0,0.0,46.20055833310903,361.8863856373105,0.9641140416666811,0.0,362.8504996789772
24732,C2,P1,Q43,466.36694722731704,413.84509722731696,558.2516666666667,172.35,1.1012,10800.0,10800.0,10800.0,24732,C2_d171_s108,24732,0,0.0,0.0,27.943430560650313,455.7262210667214,28.918530610000047,0.0,484.64475167672146
24733,C2,P1,Q43,0.0,0.0,545.7471333333334,143.3881,1.1314,10800.0,10352.934407407407,10288.6807276815,24732,C2_d171_s108,24732,0.0,402.3590333333334,0.0,0.0,0.0,0.0,0.0,0.0
24734,C2,P1,Q43,538.2127632666128,503.1856077110573,549.5005333333334,112.87578333333333,1.1374,10352.934407407407,10412.839179347358,10288.6807276815,24732,C2_d171_s108,24732,66.56085771105722,0.0,0.0,0.0,572.3233102105565,19.919943364444418,0.0,592.243253575001
24735,C2,P1,Q43,165.66521598303223,165.66521598303223,557.1316666666667,75.45,1.1803,10412.839179347358,10061.709789698876,9866.357578630184,24732,C2_d171_s108,24732,0.0,316.01645068363445,0.0,0.0,195.53465442477292,0.0,0.0,195.53465442477292
24736,C2,P1,Q43,-0.0,0.0,576.1385666666666,46.0094,1.1266,10061.709789698876,9472.67738229147,9202.534623352229,24732,C2_d171_s108,24732,0.0,530.1291666666666,0.0,0.0,0.0,0.0,0.0,0.0
24737,C2,P1,Q43,638.0790365521732,541.669383774394,605.7608,20.306116666666664,1.153,9472.67738229147,9424.027049448203,9105.174024586795,24732,C2_d171_s108,24732,0.0,43.785299558939414,0.0,0.0,624.5447994918762,55.580164826389726,0.0,680.1249643182659
24738,C2,P1,Q43,-0.0,0.0,642.12,1.29375,1.2618,9424.027049448203,8711.997882781536,8710.401347096193,24738,C2_d171_s108,24732,0.0,640.82625,0.0,0.0,0.0,0.0,0.0,0.0
24739,C2,P1,Q43,0.0,0.0,667.4907,0.0,1.2633,8711.997882781536,7987.706893974092,7987.706893974092,24738,C2_d171_s108,24732,0.0,651.8618899266993,15.628810073300656,0.0,0.0,0.0,98.7193788280036,98.7193788280036
24740,C2,P1,Q43,0.0,0.0,617.7905666666667,0.54365,1.2161,7987.706893974092,7301.8769865666845,7260.995840512716,24738,C2_d171_s108,24732,0.0,617.2469166666667,0.0,0.0,0.0,0.0,0.0,0.0
24741,C2,P1,Q43,-0.0,0.0,548.9133333333333,0.0,1.1876,7301.8769865666845,6691.973282862981,6546.813872090399,24738,C2_d171_s108,24732,0.0,548.9133333333333,0.0,0.0,0.0,0.0,0.0,0.0
24742,C2,P1,Q43,0.0,0.0,582.0875666666667,0.0,1.1812,6691.973282862981,6045.209319900018,5844.509190972614,24738,C2_d171_s108,24732,0.0,582.0875666666667,0.0,0.0,0.0,0.0,0.0,0.0
24743,C2,P1,Q43,0.0,0.0,581.7777833333333,0.03903333333333333,1.1704,6045.209319900018,5398.832931011129,5153.096468295152,24738,C2_d171_s108,24732,0.0,581.73875,0.0,0.0,0.0,0.0,0.0,0.0
24744,C2,P1,Q43,0.0,0.0,531.6033333333334,0.0,1.1558,5398.832931011129,4808.162560640759,4700.278342073361,24744,C2_d171_s108,24732,0.0,531.6033333333334,0.0,0.0,0.0,0.0,0.0,0.0
24745,C2,P1,Q43,0.0,0.0,558.0394333333334,0.0,1.1611,4808.162560640759,4188.118745825944,3961.1222717073033,24744,C2_d171_s108,24732,0.0,558.0394333333334,0.0,0.0,0.0,0.0,0.0,0.0
24746,C2,P1,Q43,0.0,0.0,620.8675333333333,0.0028,1.1692,4188.118745825944,3498.26904212224,3219.646236557206,24744,C2_d171_s108,24732,0.0,620.8647333333333,0.0,0.0,0.0,0.0,0.0,0.0
24747,C2,P1,Q43,-0.0,0.0,660.0216666666666,0.0,1.198,3498.26904212224,2764.911634714833,2504.0217375890584,24744,C2_d171_s108,24732,0.0,660.0216666666666,0.0,0.0,0.0,0.0,0.0,0.0
24748,C2,P1,Q43,0.0,0.0,646.9707500000001,0.0,1.2507,2764.911634714833,2046.055245825944,1764.5894875773865,24744,C2_d171_s108,24732,0.0,646.9707500000001,0.0,0.0,0.0,0.0,0.0,0.0
24749,C2,P1,Q43,674.3841084935359,674.3841084935359,585.61215,0.00019999999999999998,1.1066,2046.055245825944,2125.9501884701262,1764.5894875773865,24744,C2_d171_s108,24732,88.77215849353581,0.0,0.0,0.0,746.2734544589468,0.0,0.0,746.2734544589468
24750,C2,P1,Q43,646.408860635314,646.408860635314,526.72,0.0,0.857,2125.9501884701262,2233.670163041909,2125.9501884701262,24750,C2_d171_s108,24732,119.68886063531397,0.0,0.0,0.0,553.9723935644641,0.0,0.0,553.9723935644641
24751,C2,P1,Q43,617.9412395280939,617.9412395280939,535.7850999999999,0.0,0.8345,2233.670163041909,2307.6106886171933,2125.9501884701262,24750,C2_d171_s108,24732,82.15613952809395,0.0,0.0,0.0,515.6719643861944,0.0,0.0,515.6719643861944
24752,C2,P1,Q43,604.8663209701593,604.8663209701593,581.51715,0.0,0.871,2307.6106886171933,2328.6249424903367,2125.9501884701262,24750,C2_d171_s108,24732,23.34917097015932,0.0,0.0,0.0,526.8385655650088,0.0,0.0,526.8385655650088
24753,C2,P1,Q43,607.4698158879514,607.4698158879514,618.915,0.0,0.8848,2328.6249424903367,2315.908071254727,2125.9501884701262,24750,C2_d171_s108,24732,0.0,11.445184112048537,0.0,0.0,537.4892930976595,0.0,0.0,537.4892930976595
24754,C2,P1,Q43,613.418614338228,613.418614338228,619.2412833333334,0.0,0.9243,2315.908071254727,2309.438439037943,2125.9501884701262,24750,C2_d171_s108,24732,0.0,5.822668995105346,0.0,0.0,566.9828252328242,0.0,0.0,566.9828252328242
24755,C2,P1,Q43,600.3317807808902,600.3317807808902,576.7794666666667,0.0,0.7155,2309.438439037943,2330.6355217407445,2125.9501884701262,24750,C2_d171_s108,24732,23.552314114223464,0.0,0.0,0.0,429.53738914872696,0.0,0.0,429.53738914872696
